artist_name,artist_id,popularity,artist_followers,genres,image
Burning,5nhDsJ4yNy8BD4LbGMsb1v,40,82992,['rock urbano'],https://i.scdn.co/image/ab6761610000e5ebe298e4a97a7c51b70684ab97
Titina,5ELrkAefqw6o4EIMlAk1jQ,10,2819,['fado'],https://i.scdn.co/image/0b6e9f2a09c563fe81a909fe54fa47dd81b431ba
Böhse Onkelz,6x9jRPDmA8Ihpw3A9FBowD,66,1321372,[],https://i.scdn.co/image/ab6761610000e5eb3b24b414e37c040158532603
İlhan İrem,52ZUYpWgLZaJJDEum4P2KH,42,187750,"['anatolian rock', 'turkish pop']",https://i.scdn.co/image/ab6761610000e5eb5f757f11bd33f12f68f25e1e
Los Mirlos,1ga48mxYYI9RuUrWLa3voh,48,116381,"['chicha', 'cumbia', 'cumbia sonidera']",https://i.scdn.co/image/ab6761610000e5eba75bdcded3725808d12285a9
Jean-Luc Alger,3JREtrJoOAqTKKTpg0zVes,7,605,['zouk'],https://i.scdn.co/image/ab67616d0000b273b16204469a798ff9b172d901
Willy Chirino,4dvonCK12HCv1UUryzRppO,42,50246,"['salsa', 'cha cha cha', 'son cubano', 'timba']",https://i.scdn.co/image/ab6761610000e5ebc1af5e033e59a7f8d506f0ea
All About Eve,2KIezwdswV0DunSBLSe4pR,28,32908,"['deathrock', 'darkwave']",https://i.scdn.co/image/dc19f18f1d823e97c859e1065b66dd0893f49ea7
Parade Ground,2w2G0IXSPR5Yfar0x3RYA3,23,8849,"['cold wave', 'post-punk', 'darkwave', 'ebm', 'deathrock', 'synthpop']",https://i.scdn.co/image/5476232dadfae4649715319fbb7fd2a3201cd889
Sol Invictus,0JCc6x48WkGlDve4f5ZBZj,24,19725,"['neofolk', 'neoclassical', 'darkwave', 'dark ambient', 'industrial', 'folk']",https://i.scdn.co/image/ab6761610000e5eb140a2d0def3ae8cd5cc65839
Toni Childs,7lQC1mHpO4lvLpN9XYZlIH,35,41004,[],https://i.scdn.co/image/9f98cd785b40aa5b514a1b7d87d9e9e08f73df35
Royal House,0daYmCWEivMhG9FsmwgyFL,19,4594,"['acid house', 'chicago house', 'hip house', 'new beat']",https://i.scdn.co/image/ab67616d0000b273712503d6736d7ae3daa9b0aa
Alice Gomez,3MrlGi7epLyRUbC9F6p3XQ,27,3425,['celtic'],https://i.scdn.co/image/ab67616d0000b27376bbc224677b1a827bbc0bcb
Henri Tomasi,3iUfk0rE0niRdZQlKWijVc,15,964,[],https://i.scdn.co/image/ab67616d0000b273268485cea187b04e762330db
Jessita Reyes,4N57Ev9G6CQqREsZCIrcfL,42,9423,[],https://i.scdn.co/image/ab67616d0000b273f74db3b1fbe3d64999c28f8a
葉啟田,1mBonQIF1QZDg5imT6KtVT,38,33831,"['taiwanese pop', 'mandopop']",https://i.scdn.co/image/ab67616d0000b27317c7ce5d27d0c53a5affd31c
Nelly Omar,6IyGH3tMgXudiE41XE6Y8f,27,7851,['tango'],https://i.scdn.co/image/ab67616d0000b2735270c21aeea00b4494e59ae4
Dead Moon,3En4SMrGwoaVbTIyWOQCqx,33,66710,"['garage rock', 'proto-punk']",https://i.scdn.co/image/ab6761610000e5eb806a6a34623b5d30a9cfea3b
James Taylor Quartet,4yJ5JaEQvtAynbcucAiN0R,31,39675,"['acid jazz', 'jazz funk', 'soul jazz', 'nu jazz', 'jazz fusion']",https://i.scdn.co/image/ab6761610000e5eb65919d97298fb98cb980b541
CHERGUI,1UKbPRvTtIaI1s5zBi3UHm,6,485,[],https://i.scdn.co/image/ab67616d0000b2738e39a5d586b5d653e2aa87fe
Los Ronaldos,1OTnb625gMBm5NsLYAdUEm,50,146525,[],https://i.scdn.co/image/e811b418b1c87838dba3320d10fe26b20d1d5a9a
Didier Rimaud,6Myzsj5O3bbq6zmYusDA2f,2,28,[],https://i.scdn.co/image/ab67616d0000b273cda7ee82b6910acd2cdfd3c1
Ed Motta,19nFjml2GjS4LuL4NrDa7D,47,212686,"['mpb', 'brazilian jazz', 'brazilian rock', 'brazilian pop']",https://i.scdn.co/image/ab6761610000e5eb74ad871857238966b73f2018
Sir Mix-A-Lot,3TQ9JTBI2n2hfo7aRONEYV,65,883498,[],https://i.scdn.co/image/07b5316f828fe20d0efe0029797157f394ae7640
"Paul Jackson, Jr.",2OeN0JVfTWYog354hHhQ2S,41,23693,"['smooth jazz', 'jazz', 'jazz fusion']",https://i.scdn.co/image/ab6761610000e5eb04e5fdddac06cf2a89250166
Babáni Koné,7orEgt6rYPrYhr4cBDHZtX,16,11473,[],https://i.scdn.co/image/ab67616d0000b273706cb2c93f37538ff0ced44b
Kult,3QrpmDKMmvcSUTHH8xED93,50,284217,['sovietwave'],https://i.scdn.co/image/ab6761610000e5eb5d2466b5333659e1941bb75e
Desireless,1yjAx9cww4f1QuAaN3dUI2,54,94157,[],https://i.scdn.co/image/ab6761610000e5eb4418f765fdb9a4a6534d9d97
The Godfathers,3Gf6z7kuVRjZ2e3W2cxoXN,23,11984,[],https://i.scdn.co/image/1be72331e5e92872d22f3bdd4d354c7fa000d52c
Коммунизм,72Pylp5gSXtSmIQONmftin,27,8792,[],https://i.scdn.co/image/ab67616d0000b273b2928ac0dfc20e1e39b593e9
Bratsch,6FZfkhy0yUI4DAkrN8wZrd,23,11484,[],https://i.scdn.co/image/ab67616d0000b2738b01e90f51625cc128f0b618
DJ Jazzy Jeff & The Fresh Prince,1mG23iQeR29Ojhq89D5gbh,49,406218,[],https://i.scdn.co/image/3194246bd54b76c376e2be5a21a61dd7b93aeeb9
NOFX,4S2yOnmsWW97dT87yVoaSZ,58,1114415,"['punk', 'skate punk', 'ska punk', 'melodic hardcore', 'hardcore punk', 'ska']",https://i.scdn.co/image/ab6772690000c46cddcf65625878991cf30658be
Partenaire Particulier,5jsIYrxcANUkZQPfCdfEWe,45,53839,"['variété française', 'chanson']",https://i.scdn.co/image/ab67616d0000b273bd656516296878641c69a7d3
Transvision Vamp,7oIgcNOdEHNwP8NFl9tYWs,36,68245,[],https://i.scdn.co/image/ab6761610000e5ebe2cf88108517cadb52575b2b
Allain Leprest,4GikNFMg25NRDU32cRsSbV,12,3958,['chanson'],https://i.scdn.co/image/ab67616d0000b273ea1c4a76fd58123e76c290da
Mad Sin,0KeXahyB2g6PPQMG7sImjB,28,50011,"['psychobilly', 'rockabilly']",https://i.scdn.co/image/ab6761610000e5eb75043ef134bd42c638f0d2e7
Vio-Lence,0cBWwOJCsZ9RQW9kBBw5df,24,84846,"['thrash metal', 'speed metal']",https://i.scdn.co/image/ab6761610000e5ebac94b6de64ceac4757810764
Marianne Rosenberg,4RVBHXd0cu2qrEyv8jVjQZ,47,156737,"['schlager', 'schlagerparty', 'neue deutsche welle']",https://i.scdn.co/image/ab6761610000e5eb513713a7e5a61a90ce1feee7
Visa,4Bms67xe9aB9RJD6ACKRBA,7,57,[],https://i.scdn.co/image/ab6761610000e5ebb9b91e8f10a80802d45a123a
Edson Gomes,4kFDUmta3ihdpLBVLh1Vhw,54,425881,"['reggae', 'roots reggae']",https://i.scdn.co/image/ab6761610000e5eb66bb423ccf66e1b9a7100557
Sadus,2J1GmSL3D47TR4TdFYs2hu,25,85383,"['thrash metal', 'speed metal', 'death metal', 'groove metal']",https://i.scdn.co/image/ab6761610000e5eb840768df705c7cfcd5a0eb69
Dave Dobbyn,5bYfbDXaMVCxEt7hOAvEWc,43,72782,['nz reggae'],https://i.scdn.co/image/ab6761610000e5ebbcb003ec6a1e1c921cfab094
Christian Anders,0UQInyiO7zQCo1mq0Z26ei,38,57940,"['schlager', 'schlagerparty']",https://i.scdn.co/image/ab67616d0000b2737c44afb9a165a7dead1bcbba
Kiné Lam,78TLi8hj8aNi1SwnMIa9Mp,13,16681,[],https://i.scdn.co/image/5924974fc5d997e02a97c6376c57f51370d638a1
1927,7uZbOLlVQNbLVvKdGRk4VZ,40,92646,[],https://i.scdn.co/image/ab6772690000c46ca2b0ada71a8319d7df7e12ef
Veeramani Raju,5zHvLzCYvhvEOnLFATw6YH,40,78048,['devotional'],https://i.scdn.co/image/ab67616d0000b273a185007d0413dbd22e5dc917
Sam Phillips,6Epdio7Ic0zhZkhXHFc8qa,45,50839,[],https://i.scdn.co/image/ab6772690000c46c6390947f3413ac65506c6eec
Johannes Koehler,4caHrWIKNOiBojG4MVaPrF,13,276,[],https://i.scdn.co/image/ab67616d0000b2733fb4b907b198f9a93cdd5aec
Atilla Kaya,55dxJQtMgnMst1oFt98djw,38,42388,['arabesque'],https://i.scdn.co/image/ab6761610000e5eb2bf7406c1597c7a89eb134db
Audio Two,10toSzLMkc2zIYiiAemHt1,24,43137,[],https://i.scdn.co/image/ab67616d0000b2732f0aca18409da2f159f76033
Ultra Vivid Scene,3tW6ylfdDCxcBHqZJjVwrH,22,13623,"['shoegaze', 'dream pop', 'jangle pop']",https://i.scdn.co/image/8f81a07bccaf900aca93acbb6c14b0918b9ff7aa
Enrico Caruso,1yqvi08TXELaUOWf9nsy2A,11,4,['opera'],https://i.scdn.co/image/ab67616d0000b273d9db71fe75fbb472a004e94a
Vanessa Williams,75L9s8KVrhCNtBUkZFnDFW,50,515210,[],https://i.scdn.co/image/ab6761610000e5eb7b83a663c1e66cde1b4c536b
Erik Berglund,5YmK8ZCQMv4YdPKn7mJcLB,25,2969,['new age'],https://i.scdn.co/image/ab67616d0000b273a617e91ae6279262ca88249a
The Railway Children,3yvNAZbCyhOTQpkICM2etO,26,14078,"['jangle pop', 'new wave', 'madchester']",https://i.scdn.co/image/ab6761610000e5eb2e0ca0f2675b32e48033b78f
Daniel Kobialka,0Tr6rq2Mxqp18nD7UKSNJi,26,3922,['new age'],https://i.scdn.co/image/ab6761610000e5eb51b48699ebe0f385768e701c
Ricet Barrier,5CackGp2RCAAozNvU2aGGg,28,1998,['chanson'],https://i.scdn.co/image/ab67616d0000b273a83e820a04024e497755a2ab
Holly Knight,1fgwMawRD6uZOERzG2SQto,6,980,"['album rock', 'arena rock']",https://i.scdn.co/image/ab6772690000c46c2a76f0e78b9633b5e7f48374
Blind Guardian,7jxJ25p0pPjk0MStloN6o6,53,751701,"['power metal', 'speed metal', 'symphonic metal', 'melodic metal', 'metal', 'folk metal', 'heavy metal', 'medieval metal']",https://i.scdn.co/image/ab6761610000e5eb26139a78b669ae67aacde9f3
Vendetta,489ttm2SfAK2AyMz8KzVcd,23,11770,"['thrash metal', 'speed metal']",https://i.scdn.co/image/ab6761610000e5eb19065a2f116a63be681f77f5
Gran Coquivacoa,0D8yIOlFPxp7OL6n6UzJ38,44,100091,[],https://i.scdn.co/image/33917a8ffe165003b49e95a03077c234e0979756
Ivana Spagna,6RA9iJdNW5Lt7xTJhUBAno,49,44539,"['italo disco', 'italo dance']",https://i.scdn.co/image/ab6761610000e5eba3b8fd6779330b4048cc5f02
Banshee,544eauHvV9pNctmdosGjcE,21,9844,"['glam metal', 'speed metal', 'heavy metal']",https://i.scdn.co/image/7b6d80e2e3b694b73da2e0e0fa79eef7f84df2ea
Ardijah,5XwNJv9YtvuJQ7ZaXQqxIF,41,56743,['nz reggae'],https://i.scdn.co/image/ab6761610000e5ebe4c87b8cc9b5d9674efbee12
Misraoui Ahmed,0xvDeh9SYsUFmeQljl3fBk,2,117,[],https://i.scdn.co/image/ab67616d0000b273cc2e526a99b9555b985b4cea
Manuel & The Music Of The Mountains,63jNJ6txlnRE4leSfFoSu3,34,9121,"['orchestra', 'easy listening']",https://i.scdn.co/image/ab6761610000e5ebfea84b9794d182d51aec8038
The Columbia Ballroom Orchestra,0KCUB8UED5PIiCl8k5usNg,23,1885,"['cha cha cha', 'tango', 'rhumba']",https://i.scdn.co/image/ab67616d0000b273ea42ee773f8ed5b7eaa8261b
Jesp7Tearz,2hKzSNbt10rdDMtede2Gbi,48,833,[],https://i.scdn.co/image/ab6761610000e5ebd805ab21ed59b33209748eaa
Kariya,2v7BAefOHtrwbwIaeSrznH,30,3409,"['acid house', 'chicago house', 'piano house']",https://i.scdn.co/image/ab67616d0000b273a86315871fb8a0454f7fb201
植松 伸夫,43KYXqrHZyJxmC2aJkyPLW,50,3488,['soundtrack'],https://i.scdn.co/image/ab67616d0000b2736919edf877f6640ac4797bd0
Cardiacs,0lopEzYZq2mwBPDlpP4Bcw,29,13353,"['progressive rock', 'art rock']",https://i.scdn.co/image/ab6761610000e5eb880cd46787486bcb4319075f
Chœur de Femmes de Sofia,0vcoNkI8VXXuzvimHwYdAb,2,107,[],https://i.scdn.co/image/ab67616d0000b273542bbee6f201a22a8a6338c0
Nader,3BykpAyjLjUq6NFFLzJ1Iu,21,196,[],https://i.scdn.co/image/ab6761610000e5eb738c889ea769411769b86613
Tomoko Sunazaki,51ox4ZmginXXNXVroSYpvE,17,695,"['japanese classical', 'traditional music']",https://i.scdn.co/image/ab67616d0000b27309d9ec8caa61f71c591b78ea
Roachford,5S3EbUETKlfsBRUiBKnqer,39,40367,[],https://i.scdn.co/image/ab6761610000e5ebfa2271b0884a8fe62f6cca59
Rosana,5SsvQk2cROZGxmz1wCdHJD,38,38541,"['brega', 'mpb', 'brazilian rock']",https://i.scdn.co/image/ab6761610000e5eb46d63c2399e7004384a422d7
Fingers Inc.,7DbXdVqrretuCKPkTeX8Kk,14,9306,"['chicago house', 'acid house', 'deep house']",https://i.scdn.co/image/ab67616d0000b273a38f5bf23f9b4145a4cb3773
Bill Douglas,6Q59EZh3Nb2urfj82a8XFK,40,12298,"['celtic', 'new age', 'space music']",https://i.scdn.co/image/ab6761610000e5eb0c29d49006e974ac4736ad5f
The Feelies,4UETUdF77BfyJ7fEFVztr3,32,69648,"['jangle pop', 'post-punk', 'power pop']",https://i.scdn.co/image/ab6772690000c46c695a86d8b1d3f732ec38e100
Kid 'N Play,7mldB9nEb6VC2cUj7EcgFw,31,301987,['new jack swing'],https://i.scdn.co/image/ef42681d942cc60080b535ba62d80c79c19e6960
Brahim Izri,1DD0ikvHz7gXzZkHSN0hds,10,1798,['raï'],https://i.scdn.co/image/ab67616d0000b273aee0b9f5866f4e73768ffd9b
Bebe & Cece Winans,3WNUkxJcJeliFx9KXWXMgs,44,373257,"['gospel', 'gospel r&b']",https://i.scdn.co/image/9756d846b926929c61f4aadd79cf561fc457b497
Matelo Ferret,2bTisOkplzCS1pd7rXZDvy,7,1044,[],https://i.scdn.co/image/ab67616d0000b273eae74fd2191dc24051cfbb2c
Dissonance,2M2KMHdPnHEbuWal72OvnH,1,240,"['zouk', 'gabber']",https://i.scdn.co/image/ab67616d0000b273cd93ab63e6c2b80b8fca0ebd
José Alberto Reis,6nleDLenI9o9YnUbvArfmj,22,11610,[],https://i.scdn.co/image/ab6761610000e5eb3f3a455cc1ab2464dba228fb
Duke Reid,5xMbd0qOdrycmi9KQZMmQF,14,2283,"['rocksteady', 'ska', 'reggae']",https://i.scdn.co/image/ab67616d0000b273b3c68db160fd93d2e6900d24
Cano Estremera,77k3aRCnbGEVb44ZS8qsVZ,40,271786,"['salsa', 'salsa romantica', 'timba']",https://i.scdn.co/image/ab67616d0000b273353e82d0a090248dda69c4cf
Khánh Ly,2BT5812uC3XW9TukhlOfD0,33,43140,"['vietnamese bolero', 'bolero', 'v-pop']",https://i.scdn.co/image/ab67616d0000b273992469353efecfcdeaaeaf15
Voz da Verdade,6lNJyLZ53yiJlCfwcxtT71,56,732412,"['gospel', 'pentecostal', 'brazilian evangelical music']",https://i.scdn.co/image/ab6761610000e5ebd74fb7a4d5372db6e2c8fbdc
PRINCESS PRINCESS,2fpbR8VQWHUivTaeLTR5MJ,48,383740,"['kayokyoku', 'j-pop']",https://i.scdn.co/image/ab6761610000e5ebb334f50f02c87c387e377d21
John Rutter,0qlhpgr87PEG89Jd5iRpxe,61,50616,"['choral', 'christmas']",https://i.scdn.co/image/ab6761610000e5eb26ac0dfe2c24cac0aa36890f
Gilberto Santa Rosa,27vNK840zYq6IfDijHPsv1,68,3390705,"['salsa', 'salsa romantica', 'merengue']",https://i.scdn.co/image/ab6761610000e5ebda43f09b826bdd96ae1110a4
Los Suaves,1Z3i5hUtelWqBwEA1RoWhL,45,233014,['rock urbano'],https://i.scdn.co/image/268384a68f504ad7fc50d29fb95c1cdc41b606b7
Russell Hitchcock,04MqpcuzAkwpwIcLV1MlyE,37,6804,[],https://i.scdn.co/image/ab67616d0000b2734903377f43f16ff149e4e1e4
NEON,4HFnluzo4dFNxvj6qxcsCi,9,592,"['new beat', 'acid house']",https://i.scdn.co/image/ab67616d0000b27360dbd55d6196badb51ad8e09
Kat Onoma,4dh1xzgDBJLM5ls3ptLaP5,21,7424,['french house'],https://i.scdn.co/image/ab6761610000e5ebf29091c6e28e94b7a77e43c9
Agatha Christie,6UvQrW56NzLbUtAKIdTg8N,45,322971,['sovietwave'],https://i.scdn.co/image/ab6761610000e5ebd0ba9e01151ff36af10bf310
Pascal Comelade,1S8bX9opXYLkPIp7WPhySa,24,13850,[],https://i.scdn.co/image/ab6761610000e5eb6e72d27e2b733efd203d4aeb
Mary Margaret O'Hara,7d4LXGxrBM99Ayu2MkcMWo,20,7421,[],https://i.scdn.co/image/ab67616d0000b273980375ad09e5d3a17d8785cf
Ettore Stratta,5GmeR1d1ZX3IhLtvJHQf6c,25,679,['classical'],https://i.scdn.co/image/b30a008927e4b8633844f20f5e10547ffc6a1eb6
The Wild Swans,63yEaRONzlJVu1ozymo4Fk,27,15568,"['new wave', 'jangle pop', 'post-punk']",https://i.scdn.co/image/6044834fd5ecd36c25bc7e8c0b1674ab86f515d9
The Bees,7hNz2UypuRHP6H4gitUILJ,8,358,[],https://i.scdn.co/image/ab67616d0000b2732d1416692d5df97b6ccd73bd
Frank Morgan,65HhcbtTjbjB81u37nzaeP,23,9792,"['jazz', 'cool jazz', 'hard bop']",https://i.scdn.co/image/ab3d73e60d7f81688b92ad0d64c308577f99740b
Zhang Yu Sheng,3LefT7hR0PJgShJNQoPns5,45,187574,"['mandopop', 'taiwanese pop', 'c-pop']",https://i.scdn.co/image/ab67616d0000b27376f073ba4f233d6e858115b3
John Keating/London Symphony Orchestra,3Kw6LQ3TC63vM5Shl5GpOn,14,203,[],https://i.scdn.co/image/ab67616d0000b27359aecc3a9465def22cc3b744
António Pinto Basto,43uSRzl6YMQXlJjktPl2K0,15,2201,['fado'],https://i.scdn.co/image/ab67616d0000b2739c7b9fac825d0e5a9df5feb6
Dirty Looks,6mXyqxtu4poGHRrlxmZOLG,26,31080,"['glam metal', 'glam rock', 'hard rock', 'album rock']",https://i.scdn.co/image/ab67616d0000b273c9238d953abd2444cdad4eb2
Zorica Markovic,32CLSrjcPM0MSDvMgtfDww,24,8093,[],https://i.scdn.co/image/ab67616d0000b27305bfeeb7089e46d3031630f9
Mario Ortiz Y Su Orquesta,2PdbGJ20Zy4ZxWMpRJarfO,33,23216,"['salsa romantica', 'salsa']",https://i.scdn.co/image/ab67616d0000b2735e904dfeff21989497faa147
Zohar Argov,3RUaBohZGA9vusdMDJBD1V,39,64940,['mizrahi'],https://i.scdn.co/image/ab6761610000e5eb259675e4030775967d90b8fc
The Party People,3jSELa6c1sJEKbeCDsMwKr,17,140,[],https://i.scdn.co/image/ab67616d0000b273eaa977b1e5b39f21ff76aab1
Los Relicarios,7oM8xPkDOpUKuNQJYsSIzB,42,118439,"['popular colombian music', 'ranchera', 'bolero']",https://i.scdn.co/image/ab6761610000e5eb4e60d22131cc0d4d5cdf39d6
Technotronic,2Cd98zHVdZeOCisc6Gi2sB,59,315861,"['eurodance', 'hip house', 'dance']",https://i.scdn.co/image/ab6761610000e5eb9d817d4cc3d55287f565c6a4
The Adventures Of Stevie V,7HOmuShc6sajk74rYV7zR2,67,15785,[],https://i.scdn.co/image/ab6761610000e5ebc2ccdd7f34f0f5d8f91a4828
Noir Désir,4ksCwAPgMi8rkQwwR3nMos,51,549798,"['chanson', 'variété française', 'french house', 'french pop']",https://i.scdn.co/image/436720e173c5d052c3baffbf49446f7980adf8fa
Nirvana,6olE6TJLqED3rqDCT0FyPh,81,21379924,"['grunge', 'rock']",https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b
Alannah Myles,6IYnSXO40Bh7Zdqhf6rQoj,54,121600,[],https://i.scdn.co/image/ab6761610000e5eb094b27e87b27cab9ca84d85f
Zouk Machine,7g4xlENR9dJm09i7ADhi21,40,34195,['zouk'],https://i.scdn.co/image/ab67616d0000b2731f5959a67260f6e206dca85c
Texas,5JsdVATHNPE0XdMFMRoSuf,57,532447,[],https://i.scdn.co/image/ab6761610000e5ebb4e5a53f1cf89500bec43ced
Raft,1iOozPYIQxa99SjBiNbKGP,26,1285,['variété française'],https://i.scdn.co/image/ab67616d0000b27338280a2ba9000bccc266f9be
Kaoma,1LsXqDdYVyONhrjAORENbu,55,71973,[],https://i.scdn.co/image/ab67616d0000b27370a92681f8aff88714cb0296
Patrick Bruel,0vmrFTWCwK3gFGDzeUzeMg,52,677117,"['variété française', 'chanson', 'french pop', 'french house']",https://i.scdn.co/image/ab6761610000e5eb463f6c8e16be3dc5324916da
Skid Row,4opTS86dN9uO313J9CE8xg,63,2938225,"['glam metal', 'glam rock', 'hard rock']",https://i.scdn.co/image/ab6761610000e5eb59fe65d4b1e00e486f285167
Roch Voisine,77xlFule9mFzOWT9Uk80xY,44,148488,"['variété française', 'chanson', 'french pop']",https://i.scdn.co/image/ab6761610000e5eb507c3e438fe50d05ca55751e
Début De Soirée,3EeGYcRZaklMqgjWNhPrzu,43,57479,"['variété française', 'chanson']",https://i.scdn.co/image/ab6761610000e5eb0c9207b0176c36378e48686f
Nine Inch Nails,0X380XXQSNBYuleKzav5UO,66,2807049,"['industrial rock', 'industrial', 'industrial metal', 'alternative metal', 'electronic rock', 'nu metal']",https://i.scdn.co/image/ab6761610000e5eb047095c90419cf2a97266f77
Julee Cruise,4Pt1HZtuJwrQB8l0ES5iTX,48,104245,['dream pop'],https://i.scdn.co/image/225e52730b148d91fbf3627b25353857a2144807
Fugazi,62sC6lUEWRjbFqXpMmOk4G,56,633883,"['post-hardcore', 'punk', 'noise rock', 'hardcore punk']",https://i.scdn.co/image/0234b34b265a6ec22de6b4ebb52abc4d6c9d7371
Jean-Louis Murat,1vSHzGHsVOCrgPSCmKNimP,33,46500,"['chanson', 'french pop', 'variété française', 'french house']",https://i.scdn.co/image/ab6761610000e5ebc0a04c4f542bfc08fff86214
Slovak Philharmonic,2rfkmr5WzRN9D9gAfb2ycd,55,11219,"['classical', 'orchestra']",https://i.scdn.co/image/ab67616d0000b2731c72ad5458bcc5d5650e3093
Blues Trottoir,63a08jACB5EoOQg5oBKgB3,26,4953,"['chanson', 'variété française', 'french pop']",https://i.scdn.co/image/ab67616d0000b273c4e5287aeab698eac0d826b3
Soul II Soul,2sIx6SmAMw9IBySG3Uj0jf,51,315512,['new jack swing'],https://i.scdn.co/image/ab6761610000e5eb003735d15030da44431553c0
De La Soul,1Z8ODXyhEBi3WynYw0Rya6,59,1068263,"['jazz rap', 'east coast hip hop', 'hip hop']",https://i.scdn.co/image/ab6761610000e5ebc443011311dcf7f6eeaf507d
Paul Hertzog,409cI7liPsNtYwPyKLln7d,44,14060,[],https://i.scdn.co/image/ab67616d0000b27362a2ce323bf5186da2220fa2
Lisa Stansfield,2jS7I1u7BpgWT9ssG62Zr1,53,751883,[],https://i.scdn.co/image/ab6761610000e5ebf5030c0934958ec99d386bc4
Inner City,0vUJ3QLN3MlRfjOc2LjGWp,48,85494,"['acid house', 'chicago house', 'piano house']",https://i.scdn.co/image/ab6761610000e5eba7ed0a14788edffb98516dfe
Hélène Bohy,5dm7LpjqsC64HAP3bPL7Q7,30,2458,"['lullaby', 'chanson']",https://i.scdn.co/image/ab67616d0000b27398da9d1f087aee253b4cde53
Les Prout,3pinbfZ8FGjm9c5JWIbt8a,31,2224,[],https://i.scdn.co/image/ab6761610000e5ebd5a9a60767730df884080398
Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,71,3448824,[],https://i.scdn.co/image/ab6761610000e5ebe0cf058473839f1c9f49937e
Les VRP,1UlbIPR4gt1ZQcEiDzD5j9,28,27020,"['chanson', 't-pop', 'thai pop', 'dark cabaret']",https://i.scdn.co/image/ab67616d0000b2732c4ed1d9c621b1d31c7b6715
Evgeny Kissin,71kYWgqr6eHLOZj6u3JTuJ,44,54551,"['classical piano', 'classical']",https://i.scdn.co/image/1748b42856a7c92f4c78f1ca609e259327062344
Jimmy Somerville,6LQeBFIfD4C22RJVVjQ6S7,42,233868,"['hi-nrg', 'synthpop']",https://i.scdn.co/image/ab6761610000e5eb998751a120150901ed817f68
Bijou,3cNIn4o65yBImKGe9lVuRr,17,1669,['french pop'],https://i.scdn.co/image/ab67616d0000b273caf08fef2ab01e9b06276df8
Maurane,1bsGJW4NXgXaHzD2Lpk7if,37,173037,"['chanson', 'variété française', 'french pop']",https://i.scdn.co/image/ab67616d0000b273587736a8dffc316c7c760696
Ralph Thamar,3yR1Wkz3vg6ZjoDcAHPPCv,23,6459,['zouk'],https://i.scdn.co/image/ab67616d0000b273e87fe8f6cb5817732965bdd0
Souskay,5BEjvOpTZUOcJBLhO0FMd9,19,2953,"['zouk', 'kizomba']",https://i.scdn.co/image/ab67616d0000b273e8087f821acc5e1fd9bfc26e
Neneh Cherry,3JxCEqL9zjKnDJgUhRuRJD,52,170447,[],https://i.scdn.co/image/ab6761610000e5eb72aecba283cf67c2f058980e
"Harry Connick, Jr.",6u17YlWtW4oqFF5Hn9UU79,53,549077,"['christmas', 'big band', 'vocal jazz', 'adult standards']",https://i.scdn.co/image/ab6761610000e5eb5246fd018fecb5f3cce9d906
АГАС,0XolBxmSEcUwps2Uvkm72J,38,7049,[],https://i.scdn.co/image/ab6761610000e5eba4fc11ff8b57b367c1d8b099
Sydney Youngblood,6uqxysZACHU1O1DVGPa8rZ,34,12302,[],https://i.scdn.co/image/ab67616d0000b273d448fc01e761a1102b916082
Charts,4DTvLayLaz7hW6bvOpTDHb,21,3358,"['variété française', 'chanson', 'french pop']",https://i.scdn.co/image/ab67616d0000b2736c05604655cc48f453a2c6ac
Angelo DeBarre,64oD1nmr26PzBAecbxdBzt,29,19346,"['swing music', 'french jazz']",https://i.scdn.co/image/ab67616d0000b273b73bb53d4f3ff4ce3ceff639
Energy,1rmfnfmeR60Z0Zdb7YmTOp,13,398,"['zouk', 'kizomba']",https://i.scdn.co/image/ab67616d0000b273aed80a396fabd55b2c64a79c
Operation Ivy,18XRGxd1b484f2h06cwvJJ,46,289766,"['ska punk', 'punk', 'ska', 'skate punk', 'hardcore punk']",https://i.scdn.co/image/0a33246dcb24eccf1f6bfe3386e4efea7adc0f16
Extreme,6w7j5wQ5AI5OQYlcM15s2L,61,652151,['glam metal'],https://i.scdn.co/image/ab6761610000e5eba2816ccc399c2c820c3d0bb6
Les Musclés,6QppA1SWIWR2jBhBTGp19j,21,8037,"['variété française', 'chanson']",https://i.scdn.co/image/328faa9109c9c5907375e431951b9d38e40f43d2
Henry Salomon y su Orquesta,5FQsKHzq0D3k9LnG7Z6qZT,46,5204,['orchestra'],https://i.scdn.co/image/ab67616d0000b273c97ea88f8f7cb07eb40774ed
Papa Wemba,6a4cdntqTPN10fph5A8zRQ,40,154101,"['rhumba', 'afropop']",https://i.scdn.co/image/ab6761610000e5eb66ead27e750a78005f656e05
Golden Strings Orchestra,2ck4mbGDFgDyxp5oPG6ois,40,5065,['orchestra'],https://i.scdn.co/image/ab6761610000e5ebf540b8beb7d0a4f0c9236a11
Cherif Hamani,1dkVUihpZ7D9K3DM3fynGW,27,13383,[],https://i.scdn.co/image/ab67616d0000b27392cc03ad4ea1ba0c040ad343
David Pabon,3L3YHYkS8b2vgAbnqBTXrE,59,295489,"['salsa', 'salsa romantica']",https://i.scdn.co/image/ab67616d0000b27378dfdff719cb434be132ac86
