année,semaine,rang,artiste,titre,id_spotify
2020,8,10,Soprano,A nos héros du quotidien,no id
2020,8,11,Lewis Capaldi,Before you go,no id
2020,8,12,Angèle,Oui ou non,no id
2020,8,13,Karol G feat. Nicki Minaj,Tusa,no id
2020,8,14,Bakermat,Baianá,no id
2020,8,15,Sia,Unstoppable,no id
2020,8,16,Coldplay,Orphans,no id
2020,8,17,Freya Ridings,Castles,no id
2020,8,18,Clara Luciani,Ma soeur,no id
2020,8,19,Gims feat. Sting,Reste,no id
2020,8,20,"Tryo & Bigflo et Oli, Claudio Capéo, Gauvain Sers, Boulevard des Airs, L.E.J, Vianney, ZAZ",L'hymne de nos campagnes 2019,no id
2020,8,21,Angèle,Ta reine,no id
2020,8,22,M. Pokora,Si t'es pas là,no id
2020,8,23,Lizzo & Ariana Grande,Good as hell (Remix),no id
2020,8,24,Imagine Dragons,Birds,no id
2020,8,25,Les Enfoirés,A côté de toi,no id
2020,8,26,Jorja Smith,Be honest,no id
2020,8,27,Justin Bieber,Yummy,no id
2020,8,28,The Faim,Summer is a curse,no id
2020,8,29,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,8,30,M. Pokora,Tombé,no id
2020,8,31,Kendji Girac,Tu vas manquer,no id
2020,8,32,Jean-Louis Aubert,Bien sûr,no id
2020,8,33,Les Frangines,Donnez-moi,no id
2020,8,34,Dadju,Ma vie,no id
2020,8,35,Lady GaGa,I'll never love again (Film version),no id
2020,8,36,Bigflo & Oli,Bienvenue chez moi,no id
2020,8,37,Claudio Capéo,Ma jolie,no id
2020,8,38,Harry Styles,Adore you,no id
2020,8,39,Major Lazer,Que calor,no id
2020,8,40,Meduza,Lose control,no id
2020,8,41,Ed Sheeran feat. Khalid,Beautiful people,no id
2020,8,42,Jonas Brothers,Only human,no id
2020,8,43,James Blunt feat. Léa Paci,Cold (VF),no id
2020,8,44,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,8,45,Ava Max,Salt,no id
2020,8,46,Heuss l'enfoiré et JUL,Moulaga,no id
2020,8,47,Gambi feat. Heuss l'Enfoiré,Dans l'espace,no id
2020,8,48,Aya Nakamura,40%,no id
2020,8,49,Dua Lipa,Physical,no id
2020,8,50,Boulevard des Airs,Si la vie avance,no id
2020,8,51,Billie Eilish,Everything I wanted,no id
2020,8,52,Arizona Zervas,Roxanne,no id
2020,8,53,Roddy Ricch,The box,no id
2020,8,54,Soprano feat. Ninho,Musica,no id
2020,8,55,Gims,Le prix à payer,no id
2020,8,56,Sound of Legend,Sweet dreams (Are made of this),no id
2020,8,57,Soolking feat. Dadju,Melegim,no id
2020,8,58,Younotus,Narcotic,no id
2020,8,59,Naza,Loin de moi,no id
2020,8,60,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,9,1,The Weeknd,Blinding lights,no id
2020,9,2,Nea,Some say,no id
2020,9,3,Lewis Capaldi,Before you go,no id
2020,9,4,Regard,Ride it,no id
2020,9,5,Dua Lipa,Don't start now,no id
2020,9,6,Maroon 5,Memories,no id
2020,9,7,Tones and I,Dance monkey,no id
2020,9,8,Shaed feat. Zayn,Trampoline,no id
2020,9,9,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,9,10,Vitaa & Slimane,Avant toi,no id
2020,9,11,Soprano,A nos héros du quotidien,no id
2020,9,12,Angèle,Oui ou non,no id
2020,9,13,Bakermat,Baianá,no id
2020,9,14,Karol G feat. Nicki Minaj,Tusa,no id
2020,9,15,Les Enfoirés,A côté de toi,no id
2020,9,16,M. Pokora,Si t'es pas là,no id
2020,9,17,Freya Ridings,Castles,no id
2020,9,18,Coldplay,Orphans,no id
2020,9,19,The Faim,Summer is a curse,no id
2020,9,20,Clara Luciani,Ma soeur,no id
2020,9,21,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,9,22,Gims feat. Sting,Reste,no id
2020,9,23,Angèle,Ta reine,no id
2020,9,24,Sia,Unstoppable,no id
2020,9,25,Lizzo & Ariana Grande,Good as hell (Remix),no id
2020,9,26,"Tryo & Bigflo et Oli, Claudio Capéo, Gauvain Sers, Boulevard des Airs, L.E.J, Vianney, ZAZ",L'hymne de nos campagnes 2019,no id
2020,9,27,Justin Bieber,Yummy,no id
2020,9,28,Claudio Capéo,Ma jolie,no id
2020,9,29,Les Frangines,Donnez-moi,no id
2020,9,30,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,9,31,Major Lazer,Que calor,no id
2020,9,32,Jorja Smith,Be honest,no id
2020,9,33,M. Pokora,Tombé,no id
2020,9,34,Ava Max,Salt,no id
2020,9,35,Harry Styles,Adore you,no id
2020,9,36,Jean-Louis Aubert,Bien sûr,no id
2020,9,37,Imagine Dragons,Birds,no id
2020,9,38,Kendji Girac,Tu vas manquer,no id
2020,9,39,Tibz,Tout au bout du monde,no id
2020,9,40,Lady GaGa,I'll never love again (Film version),no id
2020,9,41,Dadju,Ma vie,no id
2020,9,42,Heuss l'enfoiré et JUL,Moulaga,no id
2020,9,43,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,9,44,Soolking feat. Dadju,Melegim,no id
2020,9,45,Arizona Zervas,Roxanne,no id
2020,9,46,Dua Lipa,Physical,no id
2020,9,47,Jonas Brothers,Only human,no id
2020,9,48,Boulevard des Airs,Si la vie avance,no id
2020,9,49,Bigflo & Oli,Bienvenue chez moi,no id
2020,9,50,James Blunt feat. Léa Paci,Cold (VF),no id
2020,9,51,Soprano feat. Ninho,Musica,no id
2020,9,52,Maes feat. Ninho,Distant,no id
2020,9,53,Aya Nakamura,40%,no id
2020,9,54,Billie Eilish,Everything I wanted,no id
2020,9,55,Roddy Ricch,The box,no id
2020,9,56,Naza,Loin de moi,no id
2020,9,57,Marwa Loud feat. Naza,Allez les gros,no id
2020,9,58,Meduza,Lose control,no id
2020,9,59,Hoshi,Amour censure,no id
2020,9,60,Gims,Le prix à payer,no id
2020,10,1,The Weeknd,Blinding lights,no id
2020,10,2,Nea,Some say,no id
2020,10,3,Lewis Capaldi,Before you go,no id
2020,10,4,Regard,Ride it,no id
2020,10,5,Maroon 5,Memories,no id
2020,10,6,Karol G feat. Nicki Minaj,Tusa,no id
2020,10,7,Vitaa & Slimane,Avant toi,no id
2020,10,8,Dua Lipa,Don't start now,no id
2020,10,9,Tones and I,Dance monkey,no id
2020,10,10,Freya Ridings,Castles,no id
2020,10,11,Shaed feat. Zayn,Trampoline,no id
2020,10,12,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,10,13,Angèle,Oui ou non,no id
2020,10,14,Soprano,A nos héros du quotidien,no id
2020,10,15,Lady GaGa,Stupid love,no id
2020,10,16,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,10,17,M. Pokora,Si t'es pas là,no id
2020,10,18,Les Enfoirés,A côté de toi,no id
2020,10,19,The Faim,Summer is a curse,no id
2020,10,20,Coldplay,Orphans,no id
2020,10,21,Angèle,Ta reine,no id
2020,10,22,Clara Luciani,Ma soeur,no id
2020,10,23,Claudio Capéo,Ma jolie,no id
2020,10,24,Sia,Unstoppable,no id
2020,10,25,Gims feat. Sting,Reste,no id
2020,10,26,Bakermat,Baianá,no id
2020,10,27,Ava Max,Salt,no id
2020,10,28,"Tryo & Bigflo et Oli, Claudio Capéo, Gauvain Sers, Boulevard des Airs, L.E.J, Vianney, ZAZ",L'hymne de nos campagnes 2019,no id
2020,10,29,Justin Bieber,Yummy,no id
2020,10,30,Tibz,Tout au bout du monde,no id
2020,10,31,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,10,32,Harry Styles,Adore you,no id
2020,10,33,Tones and I,Never seen the rain,no id
2020,10,34,Lizzo & Ariana Grande,Good as hell (Remix),no id
2020,10,35,Jorja Smith,Be honest,no id
2020,10,36,Les Frangines,Donnez-moi,no id
2020,10,37,M. Pokora,Tombé,no id
2020,10,38,Major Lazer,Que calor,no id
2020,10,39,Kendji Girac,Tu vas manquer,no id
2020,10,40,Heuss l'enfoiré et JUL,Moulaga,no id
2020,10,41,Doja Cat,Say so,no id
2020,10,42,Imagine Dragons,Birds,no id
2020,10,43,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,10,44,Hoshi,Amour censure,no id
2020,10,45,Jean-Louis Aubert,Bien sûr,no id
2020,10,46,Sound of Legend,Sweet dreams (Are made of this),no id
2020,10,47,Boulevard des Airs,Si la vie avance,no id
2020,10,48,Future & Drake,Life is good,no id
2020,10,49,Jonas Brothers,Only human,no id
2020,10,50,Dua Lipa,Physical,no id
2020,10,51,Maes feat. Ninho,Distant,no id
2020,10,52,Roddy Ricch,The box,no id
2020,10,53,Aya Nakamura,40%,no id
2020,10,54,Arizona Zervas,Roxanne,no id
2020,10,55,James Blunt feat. Léa Paci,Cold (VF),no id
2020,10,56,Soolking feat. Dadju,Melegim,no id
2020,10,57,Alicia Keys,Underdog,no id
2020,10,58,Ed Sheeran feat. Khalid,Beautiful people,no id
2020,10,59,Soprano feat. Ninho,Musica,no id
2020,10,60,Naza,Loin de moi,no id
2020,11,1,The Weeknd,Blinding lights,no id
2020,11,2,Nea,Some say,no id
2020,11,3,Lewis Capaldi,Before you go,no id
2020,11,4,Karol G feat. Nicki Minaj,Tusa,no id
2020,11,5,Regard,Ride it,no id
2020,11,6,Dua Lipa,Don't start now,no id
2020,11,7,Les Enfoirés,A côté de toi,no id
2020,11,8,Maroon 5,Memories,no id
2020,11,9,Vitaa & Slimane,Avant toi,no id
2020,11,10,Freya Ridings,Castles,no id
2020,11,11,Shaed feat. Zayn,Trampoline,no id
2020,11,12,Tones and I,Dance monkey,no id
2020,11,13,M. Pokora,Si t'es pas là,no id
2020,11,14,Angèle,Oui ou non,no id
2020,11,15,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,11,16,Lady GaGa,Stupid love,no id
2020,11,17,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,11,18,Angèle,Ta reine,no id
2020,11,19,Clara Luciani,Ma soeur,no id
2020,11,20,Soprano,A nos héros du quotidien,no id
2020,11,21,Coldplay,Orphans,no id
2020,11,22,The Faim,Summer is a curse,no id
2020,11,23,Claudio Capéo,Ma jolie,no id
2020,11,24,Gims feat. Sting,Reste,no id
2020,11,25,Tones and I,Never seen the rain,no id
2020,11,26,Sia,Unstoppable,no id
2020,11,27,Ava Max,Salt,no id
2020,11,28,"Tryo & Bigflo et Oli, Claudio Capéo, Gauvain Sers, Boulevard des Airs, L.E.J, Vianney, ZAZ",L'hymne de nos campagnes 2019,no id
2020,11,29,Harry Styles,Adore you,no id
2020,11,30,Justin Bieber,Yummy,no id
2020,11,31,Tibz,Tout au bout du monde,no id
2020,11,32,Bakermat,Baianá,no id
2020,11,33,Major Lazer,Que calor,no id
2020,11,34,Doja Cat,Say so,no id
2020,11,35,Les Frangines,Donnez-moi,no id
2020,11,36,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,11,37,Lizzo & Ariana Grande,Good as hell (Remix),no id
2020,11,38,Soprano,Ninja,no id
2020,11,39,Hoshi,Amour censure,no id
2020,11,40,Trevor Daniel,Falling,no id
2020,11,41,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,11,42,Heuss l'enfoiré et JUL,Moulaga,no id
2020,11,43,Alicia Keys,Underdog,no id
2020,11,44,Soolking feat. Dadju,Melegim,no id
2020,11,45,Imagine Dragons,Birds,no id
2020,11,46,Jean-Louis Aubert,Bien sûr,no id
2020,11,47,Arizona Zervas,Roxanne,no id
2020,11,48,Jonas Brothers,Only human,no id
2020,11,49,Kendji Girac,Tu vas manquer,no id
2020,11,50,Maes feat. Ninho,Distant,no id
2020,11,51,Boulevard des Airs,Si la vie avance,no id
2020,11,52,Roddy Ricch,The box,no id
2020,11,53,M. Pokora,Tombé,no id
2020,11,54,Sound of Legend,Sweet dreams (Are made of this),no id
2020,11,55,Jonas Brothers,What a man gotta do,no id
2020,11,56,James Blunt feat. Léa Paci,Cold (VF),no id
2020,11,57,Gambi feat. Heuss l'Enfoiré,Dans l'espace,no id
2020,11,58,SZA & Justin Timberlake,The other side,no id
2020,11,59,Ed Sheeran feat. Khalid,Beautiful people,no id
2020,11,60,Maejor feat. Greeicy,I love you,no id
2020,12,1,The Weeknd,Blinding lights,no id
2020,12,2,Nea,Some say,no id
2020,12,3,Lewis Capaldi,Before you go,no id
2020,12,4,Karol G feat. Nicki Minaj,Tusa,no id
2020,12,5,Freya Ridings,Castles,no id
2020,12,6,Regard,Ride it,no id
2020,12,7,Les Enfoirés,A côté de toi,no id
2020,12,8,Vitaa & Slimane,Avant toi,no id
2020,12,9,Dua Lipa,Don't start now,no id
2020,12,10,Maroon 5,Memories,no id
2020,12,11,Shaed feat. Zayn,Trampoline,no id
2020,12,12,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,12,13,M. Pokora,Si t'es pas là,no id
2020,12,14,Lady GaGa,Stupid love,no id
2020,12,15,Angèle,Ta reine,no id
2020,12,16,Tones and I,Dance monkey,no id
2020,12,17,The Faim,Summer is a curse,no id
2020,12,18,Angèle,Oui ou non,no id
2020,12,19,Ava Max,Salt,no id
2020,12,20,Clara Luciani,Ma soeur,no id
2020,12,21,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,12,22,Tones and I,Never seen the rain,no id
2020,12,23,Doja Cat,Say so,no id
2020,12,24,Soprano,Ninja,no id
2020,12,25,Coldplay,Orphans,no id
2020,12,26,Tibz,Tout au bout du monde,no id
2020,12,27,Gims feat. Sting,Reste,no id
2020,12,28,Justin Bieber,Yummy,no id
2020,12,29,Harry Styles,Adore you,no id
2020,12,30,Claudio Capéo,Ma jolie,no id
2020,12,31,Soprano,A nos héros du quotidien,no id
2020,12,32,Sia,Unstoppable,no id
2020,12,33,Hoshi,Amour censure,no id
2020,12,34,Major Lazer,Que calor,no id
2020,12,35,Trevor Daniel,Falling,no id
2020,12,36,SZA & Justin Timberlake,The other side,no id
2020,12,37,Robin Schulz,In your eyes,no id
2020,12,38,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,12,39,Jonas Brothers,What a man gotta do,no id
2020,12,40,"Tryo & Bigflo et Oli, Claudio Capéo, Gauvain Sers, Boulevard des Airs, L.E.J, Vianney, ZAZ",L'hymne de nos campagnes 2019,no id
2020,12,41,Bakermat,Baianá,no id
2020,12,42,Imagine Dragons,Birds,no id
2020,12,43,Soolking feat. Dadju,Melegim,no id
2020,12,44,Kendji Girac,Tu vas manquer,no id
2020,12,45,Jean-Louis Aubert,Du bonheur,no id
2020,12,46,Alicia Keys,Underdog,no id
2020,12,47,Lizzo & Ariana Grande,Good as hell (Remix),no id
2020,12,48,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,12,49,Les Frangines,Donnez-moi,no id
2020,12,50,Heuss l'enfoiré et JUL,Moulaga,no id
2020,12,51,Aya Nakamura,40%,no id
2020,12,52,Arizona Zervas,Roxanne,no id
2020,12,53,Ninho,Lettre à une femme,no id
2020,12,54,Maejor feat. Greeicy,I love you,no id
2020,12,55,Roddy Ricch,The box,no id
2020,12,56,Maes feat. Ninho,Distant,no id
2020,12,57,Boulevard des Airs,Si la vie avance,no id
2020,12,58,Dadju,Bobo au coeur,no id
2020,12,59,Madame Monsieur et Jérémy Frérot,Comme un voleur,no id
2020,12,60,Gambi feat. Heuss l'Enfoiré,Dans l'espace,no id
2020,13,1,The Weeknd,Blinding lights,no id
2020,13,2,Nea,Some say,no id
2020,13,3,Lewis Capaldi,Before you go,no id
2020,13,4,Karol G feat. Nicki Minaj,Tusa,no id
2020,13,5,Freya Ridings,Castles,no id
2020,13,6,Vitaa & Slimane,Avant toi,no id
2020,13,7,Maroon 5,Memories,no id
2020,13,8,Les Enfoirés,A côté de toi,no id
2020,13,9,Regard,Ride it,no id
2020,13,10,Shaed feat. Zayn,Trampoline,no id
2020,13,11,M. Pokora,Si t'es pas là,no id
2020,13,12,Dua Lipa,Don't start now,no id
2020,13,13,Lady GaGa,Stupid love,no id
2020,13,14,Doja Cat,Say so,no id
2020,13,15,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,13,16,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,13,17,Ava Max,Salt,no id
2020,13,18,Soprano,Ninja,no id
2020,13,19,The Faim,Summer is a curse,no id
2020,13,20,Claudio Capéo,Ma jolie,no id
2020,13,21,Clara Luciani,Ma soeur,no id
2020,13,22,Coldplay,Orphans,no id
2020,13,23,Tones and I,Never seen the rain,no id
2020,13,24,Angèle,Oui ou non,no id
2020,13,25,Tones and I,Dance monkey,no id
2020,13,26,Tibz,Tout au bout du monde,no id
2020,13,27,Angèle,Ta reine,no id
2020,13,28,Harry Styles,Adore you,no id
2020,13,29,Gims feat. Sting,Reste,no id
2020,13,30,Soprano,A nos héros du quotidien,no id
2020,13,31,Jonas Brothers,What a man gotta do,no id
2020,13,32,Justin Bieber,Yummy,no id
2020,13,33,Robin Schulz,In your eyes,no id
2020,13,34,Trevor Daniel,Falling,no id
2020,13,35,Maejor feat. Greeicy,I love you,no id
2020,13,36,SZA & Justin Timberlake,The other side,no id
2020,13,37,Major Lazer,Que calor,no id
2020,13,38,Hoshi,Amour censure,no id
2020,13,39,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,13,40,Soolking feat. Dadju,Melegim,no id
2020,13,41,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,13,42,Sia,Unstoppable,no id
2020,13,43,Lizzo & Ariana Grande,Good as hell (Remix),no id
2020,13,44,Imagine Dragons,Birds,no id
2020,13,45,Les Frangines,Donnez-moi,no id
2020,13,46,Jean-Louis Aubert,Du bonheur,no id
2020,13,47,Heuss l'enfoiré et JUL,Moulaga,no id
2020,13,48,Kendji Girac,Tu vas manquer,no id
2020,13,49,Alicia Keys,Underdog,no id
2020,13,50,Arizona Zervas,Roxanne,no id
2020,13,51,"Tryo & Bigflo et Oli, Claudio Capéo, Gauvain Sers, Boulevard des Airs, L.E.J, Vianney, ZAZ",L'hymne de nos campagnes 2019,no id
2020,13,52,Roddy Ricch,The box,no id
2020,13,53,Ninho,Lettre à une femme,no id
2020,13,54,Bakermat,Baianá,no id
2020,13,55,Soprano feat. Vincenzo,Le coach,no id
2020,13,56,Aya Nakamura,40%,no id
2020,13,57,Maes feat. Ninho,Distant,no id
2020,13,58,Future & Drake,Life is good,no id
2020,13,59,T2R et Minissia,Bye bye,no id
2020,13,60,Dadju,Bobo au coeur,no id
2020,14,1,The Weeknd,Blinding lights,no id
2020,14,2,Nea,Some say,no id
2020,14,3,Lewis Capaldi,Before you go,no id
2020,14,4,Karol G feat. Nicki Minaj,Tusa,no id
2020,14,5,Freya Ridings,Castles,no id
2020,14,6,Les Enfoirés,A côté de toi,no id
2020,14,7,Maroon 5,Memories,no id
2020,14,8,Doja Cat,Say so,no id
2020,14,9,Shaed feat. Zayn,Trampoline,no id
2020,14,10,M. Pokora,Si t'es pas là,no id
2020,14,11,Lady GaGa,Stupid love,no id
2020,14,12,Vitaa & Slimane,Avant toi,no id
2020,14,13,Ava Max,Salt,no id
2020,14,14,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,14,15,Regard,Ride it,no id
2020,14,16,Soprano,Ninja,no id
2020,14,17,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,14,18,Tones and I,Never seen the rain,no id
2020,14,19,Soprano,A nos héros du quotidien,no id
2020,14,20,The Faim,Summer is a curse,no id
2020,14,21,Clara Luciani,Ma soeur,no id
2020,14,22,Tibz,Tout au bout du monde,no id
2020,14,23,Jonas Brothers,What a man gotta do,no id
2020,14,24,Claudio Capéo,Ma jolie,no id
2020,14,25,Maejor feat. Greeicy,I love you,no id
2020,14,26,Tones and I,Dance monkey,no id
2020,14,27,Angèle,Ta reine,no id
2020,14,28,Harry Styles,Adore you,no id
2020,14,29,Dua Lipa,Don't start now,no id
2020,14,30,Gims feat. Sting,Reste,no id
2020,14,31,Angèle,Oui ou non,no id
2020,14,32,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,14,33,Hoshi,Amour censure,no id
2020,14,34,Soolking feat. Dadju,Melegim,no id
2020,14,35,The Weeknd,In your eyes,no id
2020,14,36,Trevor Daniel,Falling,no id
2020,14,37,SZA & Justin Timberlake,The other side,no id
2020,14,38,Calogero,On fait comme si,no id
2020,14,39,Robin Schulz,In your eyes,no id
2020,14,40,Jean-Louis Aubert,Du bonheur,no id
2020,14,41,Justin Bieber,Yummy,no id
2020,14,42,Coldplay,Orphans,no id
2020,14,43,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,14,44,Arizona Zervas,Roxanne,no id
2020,14,45,Dua Lipa,Physical,no id
2020,14,46,Alicia Keys,Underdog,no id
2020,14,47,Kendji Girac,Tu vas manquer,no id
2020,14,48,Ninho,Lettre à une femme,no id
2020,14,49,Camélia Jordana,Facile,no id
2020,14,50,Roddy Ricch,The box,no id
2020,14,51,Heuss l'enfoiré et JUL,Moulaga,no id
2020,14,52,Future & Drake,Life is good,no id
2020,14,53,Alain Souchon,Ici et là,no id
2020,14,54,Madame Monsieur et Jérémy Frérot,Comme un voleur,no id
2020,14,55,Imagine Dragons,Birds,no id
2020,14,56,Aya Nakamura,40%,no id
2020,14,57,Maes feat. Booba,Blanche,no id
2020,14,58,Sia,Unstoppable,no id
2020,14,59,T2R et Minissia,Bye bye,no id
2020,14,60,Felix Jaehn & Vize feat. Miss Li,Close your eyes,no id
2020,15,1,The Weeknd,Blinding lights,no id
2020,15,2,Nea,Some say,no id
2020,15,3,Lewis Capaldi,Before you go,no id
2020,15,4,Karol G feat. Nicki Minaj,Tusa,no id
2020,15,5,Freya Ridings,Castles,no id
2020,15,6,Doja Cat,Say so,no id
2020,15,7,Maroon 5,Memories,no id
2020,15,8,Shaed feat. Zayn,Trampoline,no id
2020,15,9,Lady GaGa,Stupid love,no id
2020,15,10,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,15,11,Les Enfoirés,A côté de toi,no id
2020,15,12,M. Pokora,Si t'es pas là,no id
2020,15,13,Tones and I,Never seen the rain,no id
2020,15,14,Ava Max,Salt,no id
2020,15,15,Regard,Ride it,no id
2020,15,16,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,15,17,Soprano,Ninja,no id
2020,15,18,Soolking feat. Dadju,Melegim,no id
2020,15,19,Tibz,Tout au bout du monde,no id
2020,15,20,Clara Luciani,Ma soeur,no id
2020,15,21,The Faim,Summer is a curse,no id
2020,15,22,Soprano,A nos héros du quotidien,no id
2020,15,23,Vitaa & Slimane,Avant toi,no id
2020,15,24,Maejor feat. Greeicy,I love you,no id
2020,15,25,Angèle,Oui ou non,no id
2020,15,26,Harry Styles,Adore you,no id
2020,15,27,"Pagny, Obispo, Lavoine",Pour les gens du secours,no id
2020,15,28,Saint Jhn,Roses (Imanbek Remix),no id
2020,15,29,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,15,30,Angèle,Ta reine,no id
2020,15,31,Claudio Capéo,Ma jolie,no id
2020,15,32,Trevor Daniel,Falling,no id
2020,15,33,Tones and I,Dance monkey,no id
2020,15,34,Gims feat. Sting,Reste,no id
2020,15,35,The Weeknd,In your eyes,no id
2020,15,36,Jonas Brothers,What a man gotta do,no id
2020,15,37,Hoshi,Amour censure,no id
2020,15,38,Robin Schulz,In your eyes,no id
2020,15,39,Tryo feat. Mcfly & Carlito,Désolé pour hier soir XXV,no id
2020,15,40,Coldplay,Orphans,no id
2020,15,41,Dua Lipa,Physical,no id
2020,15,42,Dua Lipa,Don't start now,no id
2020,15,43,Jean-Louis Aubert,Du bonheur,no id
2020,15,44,Heuss l'enfoiré et JUL,Moulaga,no id
2020,15,45,Camélia Jordana,Facile,no id
2020,15,46,Sia,Unstoppable,no id
2020,15,47,Arizona Zervas,Roxanne,no id
2020,15,48,Calogero,On fait comme si,no id
2020,15,49,Roddy Ricch,The box,no id
2020,15,50,Madame Monsieur et Jérémy Frérot,Comme un voleur,no id
2020,15,51,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,15,52,SZA & Justin Timberlake,The other side,no id
2020,15,53,T2R et Minissia,Bye bye,no id
2020,15,54,Alicia Keys,Underdog,no id
2020,15,55,Ninho,Lettre à une femme,no id
2020,15,56,Imagine Dragons,Birds,no id
2020,15,57,Kendji Girac,Tu vas manquer,no id
2020,15,58,4Keus feat. Niska,M.D,no id
2020,15,59,Bigflo & Oli,Bienvenue chez moi,no id
2020,15,60,Maes feat. Booba,Blanche,no id
2020,16,1,The Weeknd,Blinding lights,no id
2020,16,2,Nea,Some say,no id
2020,16,3,Karol G feat. Nicki Minaj,Tusa,no id
2020,16,4,Lewis Capaldi,Before you go,no id
2020,16,5,Doja Cat,Say so,no id
2020,16,6,Ava Max,Salt,no id
2020,16,7,Freya Ridings,Castles,no id
2020,16,8,Tones and I,Never seen the rain,no id
2020,16,9,Maroon 5,Memories,no id
2020,16,10,Shaed feat. Zayn,Trampoline,no id
2020,16,11,Lady GaGa,Stupid love,no id
2020,16,12,Soprano,Ninja,no id
2020,16,13,Les Enfoirés,A côté de toi,no id
2020,16,14,Black Eyed Peas,Ritmo (Bad boys for life),no id
2020,16,15,M. Pokora,Si t'es pas là,no id
2020,16,16,Regard,Ride it,no id
2020,16,17,Clara Luciani,Ma soeur,no id
2020,16,18,Soolking feat. Dadju,Melegim,no id
2020,16,19,Gradur feat. Heuss l'enfoiré,Ne reviens pas,no id
2020,16,20,Maejor feat. Greeicy,I love you,no id
2020,16,21,Saint Jhn,Roses (Imanbek Remix),no id
2020,16,22,Tryo feat. Mcfly & Carlito,Désolé pour hier soir XXV,no id
2020,16,23,Jonas Brothers,What a man gotta do,no id
2020,16,24,Soprano,A nos héros du quotidien,no id
2020,16,25,Tibz,Tout au bout du monde,no id
2020,16,26,The Weeknd,In your eyes,no id
2020,16,27,Lum!x x Mokaby & D.T.E x Gabry Ponte,The passenger (LaLaLa),no id
2020,16,28,Et demain? Le collectif,Et demain?,no id
2020,16,29,Vitaa & Slimane,Avant toi,no id
2020,16,30,Harry Styles,Adore you,no id
2020,16,31,Robin Schulz,In your eyes,no id
2020,16,32,Camélia Jordana,Facile,no id
2020,16,33,Dua Lipa,Physical,no id
2020,16,34,Tones and I,Dance monkey,no id
2020,16,35,Matt Simons feat. Lola Dubini,Open up (Dis le moi),no id
2020,16,36,The Faim,Summer is a curse,no id
2020,16,37,Angèle,Ta reine,no id
2020,16,38,Claudio Capéo,Ma jolie,no id
2020,16,39,Trevor Daniel,Falling,no id
2020,16,40,Hoshi,Amour censure,no id
2020,16,41,Calogero,On fait comme si,no id
2020,16,42,Dua Lipa,Don't start now,no id
2020,16,43,Angèle,Oui ou non,no id
2020,16,44,Roddy Ricch,The box,no id
2020,16,45,Gims feat. Sting,Reste,no id
2020,16,46,Alicia Keys,Underdog,no id
2020,16,47,Ninho,Lettre à une femme,no id
2020,16,48,Heuss l'enfoiré et JUL,Moulaga,no id
2020,16,49,Jean-Louis Aubert,Du bonheur,no id
2020,16,50,Vitaa & Slimane,Pas beaux,no id
2020,16,51,SZA & Justin Timberlake,The other side,no id
2020,16,52,Sia,Unstoppable,no id
2020,16,53,Topic feat. A7S,Breaking me,no id
2020,16,54,Maes feat. Booba,Blanche,no id
2020,16,55,Laure Giordano,Ma philosophie,no id
2020,16,56,Drake,Toosie slide,no id
2020,16,57,PartyNextDoor feat. Rihanna,Believe it,no id
2020,16,58,Billie Eilish,Everything I wanted,no id
