année,semaine,rang,artiste,album,id_spotify
2018,52,192,MICHEL SARDOU,LE CHOIX DU FOU,no id
2018,52,193,FEU! CHATTERTON,L'OISELEUR,no id
2018,52,194,CÉLINE DION,ENCORE UN SOIR / SANS ATTENDRE,no id
2018,52,195,LARTISTE,GRANDESTINO,no id
2018,52,196,"-M-, TOUMANI DIABATÉ, SIDIKI DIABATÉ",LAMOMALI,no id
2018,52,197,MULTI INTERPRÈTES,GUARDIANS OF THE GALAXY VOL. 2: AWESOME MIX VOL. 2,no id
2018,52,198,BTS,LOVE YOURSELF: ANSWER,no id
2018,52,199,PETIT PAPA NOËL,PETIT PAPA NOËL ET CHANSONS DE NOËL,no id
2018,52,200,SHAKE SHAKE GO,HOMESICK,no id
2019,1,1,JOHNNY HALLYDAY,MON PAYS C'EST L'AMOUR,no id
2019,1,2,JUL,LA ZONE  EN PERSONNE,no id
2019,1,3,LOMEPAL,JEANNINE,no id
2019,1,4,ANGÈLE,BROL,no id
2019,1,5,SOPRANO,PHOENIX,no id
2019,1,6,AYA NAKAMURA,NAKAMURA,no id
2019,1,7,TROIS CAFES GOURMANDS,UN AIR DE RIEN,no id
2019,1,8,KENDJI GIRAC,AMIGO,no id
2019,1,9,BIGFLO & OLI,LA VIE DE RÊVE,no id
2019,1,10,LADY GAGA,A STAR IS BORN SOUNDTRACK,no id
2019,1,11,DADJU,GENTLEMAN 2.0,no id
2019,1,12,CLAUDIO CAPÉO,TANT QUE RIEN NE M'ARRÊTE,no id
2019,1,13,MAÎTRE GIMS,CEINTURE NOIRE,no id
2019,1,14,DAVID HALLYDAY,J'AI QUELQUE CHOSE À VOUS DIRE,no id
2019,1,15,ORELSAN,LA FÊTE EST FINIE,no id
2019,1,16,PATRICK BRUEL,CE SOIR ON SORT...,no id
2019,1,17,ZAZ,EFFET MIROIR,no id
2019,1,18,MAES,PURE,no id
2019,1,19,AMIR,ADDICTIONS,no id
2019,1,20,QUEEN,BOHEMIAN RHAPSODY,no id
2019,1,21,IMAGINE DRAGONS,ORIGINS,no id
2019,1,22,ROHFF,SURNATUREL,no id
2019,1,23,ALAIN BASHUNG,EN AMONT,no id
2019,1,24,VEGEDREAM,MARCHAND DE SABLE,no id
2019,1,25,JAIN,SOULDIER,no id
2019,1,26,INDOCHINE,13,no id
2019,1,27,SOOLKING,FRUIT DU DÉMON,no id
2019,1,28,MYLÈNE FARMER,DÉSOBÉISSANCE,no id
2019,1,29,VÉRONIQUE SANSON,DUOS VOLATILS,no id
2019,1,30,DAVID GUETTA,7,no id
2019,1,31,MUSE,SIMULATION THEORY,no id
2019,1,32,DAMSO,LITHOPÉDION,no id
2019,1,33,EDDY DE PRETTO,CURE,no id
2019,1,34,BIGFLO & OLI,LA VRAIE VIE,no id
2019,1,35,JENIFER,NOUVELLE PAGE,no id
2019,1,36,KIDS UNITED NOUVELLE GENERATION,AU BOUT DE NOS REVES,no id
2019,1,37,HOSHI,IL SUFFIT D'Y CROIRE,no id
2019,1,38,KOBA LAD,VII,no id
2019,1,39,93 EMPIRE,93 EMPIRE,no id
2019,1,40,KALASH CRIMINEL,LA FOSSE AUX LIONS,no id
2019,1,41,RK,INSOLENT,no id
2019,1,42,SCH,JVLIVS,no id
2019,1,43,COLDPLAY,LIVE IN BUENOS AIRES,no id
2019,1,44,THERAPIE TAXI,HIT SALE,no id
2019,1,45,NOLWENN LEROY,FOLK,no id
2019,1,46,LOUANE,LOUANE,no id
2019,1,47,RENAUD CAPUCON,CINEMA,no id
2019,1,48,MHD,19,no id
2019,1,49,ED SHEERAN,÷,no id
2019,1,50,BOOBA,TRÔNE,no id
2019,1,51,COLUMBINE,ADIEU BIENTÔT,no id
2019,1,52,CHRISTINE AND THE QUEENS,CHRIS,no id
2019,1,53,XXXTENTACION,?,no id
2019,1,54,CAMILLE ET JULIE BERTHOLLET,ENTRE 2,no id
2019,1,55,PLK,POLAK,no id
2019,1,56,VIANNEY,LE CONCERT,no id
2019,1,57,VANESSA PARADIS,LES SOURCES,no id
2019,1,58,NINHO,M.I.L.S. 2.0,no id
2019,1,59,SLIMANE,SOLUNE,no id
2019,1,60,JOHNNY HALLYDAY,LE CONCERT DE SA VIE,no id
2019,1,61,LOMEPAL,FLIP,no id
2019,1,62,CALOGERO,LIBERTÉ CHÉRIE,no id
2019,1,63,VINCENT NICLO,TANGO,no id
2019,1,64,MICHEL POLNAREFF,ENFIN !,no id
2019,1,65,VITAA,"JUST ME, MYSELF & MOI-MEME",no id
2019,1,66,DRAKE,SCORPION,no id
2019,1,67,MICHEL SARDOU,LA DERNIÈRE DANSE,no id
2019,1,68,DAMSO,IPSÉITÉ,no id
2019,1,69,NISKA,COMMANDO,no id
2019,1,70,ZAZIE,ESSENCIEL,no id
2019,1,71,6IX9INE,DUMMY BOY,no id
2019,1,72,21 SAVAGE,I AM > I WAS,no id
2019,1,73,PATRICK FIORI,PROMESSE,no id
2019,1,74,PNL,DANS LA LEGENDE,5GFHFEASZeJF0gyWuDDjGE
2019,1,75,HORNET LA FRAPPE,DANS LES YEUX,no id
2019,1,76,MOHA LA SQUALE,BENDERO,no id
2019,1,77,SAEZ,#HUMANITÉ,no id
2019,1,78,NINHO,COMME PREVU,no id
2019,1,79,GRINGE,ENFANT LUNE,no id
2019,1,80,SYLVIE VARTAN,AVEC TOI...,no id
2019,1,81,BRUCE SPRINGSTEEN,SPRINGSTEEN ON BROADWAY,no id
2019,1,82,DUA LIPA,DUA LIPA,no id
2019,1,83,GLK,UN JOUR OU L'AUTRE,no id
2019,1,84,ROMÉO ELVIS,MORALE 2,no id
2019,1,85,EASY COUTIEL,MYKONOS 19,no id
2019,1,86,RIM'K,MUTANT,no id
2019,1,87,IMAGINE DRAGONS,EVOLVE,no id
2019,1,88,ARIANA GRANDE,SWEETENER,no id
2019,1,89,LP,HEART TO MOUTH,no id
2019,1,90,MARWA LOUD,LOUD,no id
2019,1,91,JULIETTE ARMANET,PETITE AMIE,no id
2019,1,92,KALLY'S MASHUP CAST,KALLY'S MASHUP: LA MÚSICA (BANDA SONORA ORIGINAL DE LA SERIE DE TV),no id
2019,1,93,PASCAL OBISPO,OBISPO,no id
2019,1,94,DOSSEH,VIDALO$$A,no id
2019,1,95,VALD,XEU,no id
2019,1,96,BOULEVARD DES AIRS,JE ME DIS QUE TOI AUSSI,no id
2019,1,97,LORENZO,RIEN À BRANLER,no id
2019,1,98,TRAVIS SCOTT,ASTROWORLD,no id
2019,1,99,RAG'N'BONE MAN,HUMAN (DELUXE),1rMmiDKa8V5H9yYTPAbLng
2019,1,100,JUL,INSPI D'AILLEURS,no id
2019,1,101,MULTI INTERPRÈTES,LES 100 PLUS BELLES CHANSONS DISNEY,no id
2019,1,102,JÉRÉMY FRÉROT,MATRIOCHKA,no id
2019,1,103,EMINEM,KAMIKAZE,no id
2019,1,104,LES ENFANTS DE LA TERRE,LES ENFANTS DE LA TERRE CHANTENT YANNICK NOAH,no id
2019,1,105,DJADJA & DINAZ,LE REVERS DE LA MÉDAILLE,no id
2019,1,106,MAROON 5,RED PILL BLUES,no id
2019,1,107,JOSMAN,J.O.$,no id
2019,1,108,MULTI INTERPRÈTES,TAXI 5,no id
2019,1,109,POST MALONE,BEERBONGS & BENTLEYS,no id
2019,1,110,CLARA LUCIANI,SAINTE VICTOIRE,no id
2019,1,111,ALDEBERT,10 ANS D'ENFANTILLAGES !,no id
2019,1,112,MARK KNOPFLER,DOWN THE ROAD WHEREVER,no id
2019,1,113,EDDY MITCHELL,LA MÊME TRIBU,no id
2019,1,114,KIDS UNITED,FOREVER UNITED,no id
2019,1,115,LENNY KRAVITZ,RAISE VIBRATION,no id
2019,1,116,P!NK,BEAUTIFUL TRAUMA,no id
2019,1,117,MAURANE,BREL,no id
2019,1,118,TIMAL,TROP CHAUD,no id
2019,1,119,KYGO,KIDS IN LOVE,no id
2019,1,120,LARTISTE,GRANDESTINO,no id
2019,1,121,NAPS,À L'INSTINCT,no id
2019,1,122,"ROBERTO ALAGNA, ALEKSANDRA KURZAK",PUCCINI IN LOVE,no id
2019,1,123,ALPHA WANN,UNE MAIN LAVE L'AUTRE,no id
2019,1,124,LACRIM,R.I.P.R.O 3,no id
2019,1,125,KERY JAMES,J'RAP ENCORE,no id
2019,1,126,CECILIA BARTOLI,ANTONIO VIVALDI,no id
2019,1,127,ZAYN,ICARUS FALLS,no id
2019,1,128,MICHAEL BUBLE,(LOVE) (DELUXE VERSION),no id
2019,1,129,SHAWN MENDES,SHAWN MENDES,0CIIqit3Id66HEi9djeWUw
2019,1,130,XXXTENTACION,SKINS,no id
2019,1,131,LOUIS BERTIGNAC,ORIGINES,no id
2019,1,132,GEORGIO,XX5,no id
2019,1,133,AYA NAKAMURA,JOURNAL INTIME,no id
2019,1,134,MULTI INTERPRÈTES,ON A TOUS QUELQUE CHOSE DE JOHNNY,no id
2019,1,135,BRIGITTE,NUES,no id
2019,1,136,CARDI B,INVASION OF PRIVACY,no id
2019,1,137,GEORGE EZRA,STAYING AT TAMARA'S,no id
2019,1,138,CHRISTINE AND THE QUEENS,CHALEUR HUMAINE,2MRP1IVOoDz3IYpmmCgP08
2019,1,139,TWENTY ONE PILOTS,TRENCH,no id
2019,1,140,HAYCE LEMSI,LA HAUTE,no id
2019,1,141,XXXTENTACION,17,no id
2019,1,142,THE BLAZE,DANCEHALL,no id
2019,1,143,ANNE-MARIE,SPEAK YOUR MIND,no id
2019,1,144,KOFS,V,no id
2019,1,145,CAMILA CABELLO,CAMILA,no id
2019,1,146,JORJA SMITH,LOST & FOUND,no id
2019,1,147,GAETAN ROUSSEL,TRAFIC,no id
2019,1,148,KEBLACK,APPARTEMENT 105,no id
2019,1,149,NAZA,C'EST LA LOI,no id
2019,1,150,VALD,NQNT33,no id
2019,1,151,SOPRANO,COFFRET 2CD,no id
2019,1,152,DINOS,IMANY,no id
2019,1,153,VALD,AGARTHA,no id
2019,1,154,KODAK BLACK,DYING TO LIVE,no id
2019,1,155,GRAND CORPS MALADE,PLAN B,no id
2019,1,156,NICKI MINAJ,QUEEN,no id
2019,1,157,YOUSSOUPHA,POLAROID EXPERIENCE,no id
2019,1,158,PETIT BISCUIT,PRESENCE,no id
2019,1,159,SOFIANE,AFFRANCHIS,no id
2019,1,160,S.PRI NOIR,MASQUE BLANC,no id
2019,1,161,NAPS,POCHON BLEU,0P2QpWtvnol7Fk1Xi16zyO
2019,1,162,MEEK MILL,CHAMPIONSHIPS,no id
2019,1,163,JULIEN CLERC,A NOS AMOURS (EDITION LIMITEE),no id
2019,1,164,SADEK,JOHNNY DE JANEIRO,no id
2019,1,165,KAARIS,DOZO,no id
2019,1,166,JEAN-MICHEL JARRE,EQUINOXE INFINITY,no id
2019,1,167,NATASHA ST-PIER,AIMER C'EST TOUT DONNER - THÉRÈSE DE LISIEUX,no id
2019,1,168,LACRIM,FORCE & HONNEUR,no id
2019,1,169,LIL PEEP,"COME OVER WHEN YOU'RE SOBER, PT. 2",no id
2019,1,170,BTS,LOVE YOURSELF: ANSWER,no id
2019,1,171,CABALLERO & JEANJASS,DOUBLE HÉLICE 3,no id
2019,1,172,MIREILLE MATHIEU,MES CLASSIQUES,no id
2019,1,173,JONAS BLUE,BLUE,no id
2019,1,174,L'ALGERINO,INTERNATIONAL,no id
2019,1,175,EROS RAMAZZOTTI,VITA CE N'È,no id
2019,1,176,NAZA,INCROYABLE,no id
2019,1,177,DAVID BOWIE,GLASTONBURY 2000,no id
2019,1,178,MAES,RÉELLE VIE 2.0,no id
2019,1,179,KIDS UNITED,COFFRET 2CD,no id
2019,1,180,RITA ORA,PHOENIX,no id
2019,1,181,INSUS (LES),LES INSUS LIVE / DIGISLEEVE 3CD,no id
2019,1,182,6IX9INE,DAY69: GRADUATION DAY,no id
2019,1,183,IMAGINE DRAGONS,COFFRET IMAGINE DRAGONS DISCOGRAPHIE,no id
2019,1,184,MULTI INTERPRÈTES,LA LA LAND,no id
2019,1,185,MAC TYER,C'EST LA STREET MON POTE,no id
2019,1,186,"JUL ""LA TÊTE DANS LES NUAGES""","JUL ""LA TÊTE DANS LES NUAGES""",no id
2019,1,187,KENDJI GIRAC,KENDJI / ENSEMBLE,08BeWfdtLgXbqBEyIlwvAn
2019,1,188,PANIC AT THE DISCO,PRAY FOR THE WICKED,no id
2019,1,189,MARC LAVOINE,JE REVIENS À TOI,no id
2019,1,190,ALDEBERT,ENFANTILLAGES 3,no id
2019,1,191,BENNY BLANCO,FRIENDS KEEP SECRETS,no id
2019,1,192,HYPHEN HYPHEN,HH,no id
2019,1,193,MELODY GARDOT,LIVE IN EUROPE,no id
2019,1,194,MIGOS,CULTURE II,no id
2019,1,195,AGUSTÍN GALIANA,AGUSTÍN GALIANA,no id
2019,1,196,FREEZE CORLEONE,PROJET BLUE BEAM,no id
2019,1,197,JEANNE ADDED,RADIATE,no id
2019,1,198,METRO BOOMIN,NOT ALL HEROES WEAR CAPES,no id
2019,1,199,HER,HER,no id
2019,1,200,CAT POWER,WANDERER,no id
2019,2,1,JOHNNY HALLYDAY,MON PAYS C'EST L'AMOUR,no id
2019,2,2,LOMEPAL,JEANNINE,no id
2019,2,3,JUL,LA ZONE  EN PERSONNE,no id
2019,2,4,ANGÈLE,BROL,no id
2019,2,5,SOPRANO,PHOENIX,no id
2019,2,6,AYA NAKAMURA,NAKAMURA,no id
2019,2,7,TROIS CAFES GOURMANDS,UN AIR DE RIEN,no id
2019,2,8,LADY GAGA,A STAR IS BORN SOUNDTRACK,no id
2019,2,9,BIGFLO & OLI,LA VIE DE RÊVE,no id
2019,2,10,KENDJI GIRAC,AMIGO,no id
2019,2,11,DADJU,GENTLEMAN 2.0,no id
2019,2,12,PATRICK BRUEL,CE SOIR ON SORT...,no id
2019,2,13,CLAUDIO CAPÉO,TANT QUE RIEN NE M'ARRÊTE,no id
2019,2,14,MAÎTRE GIMS,CEINTURE NOIRE,no id
2019,2,15,DAVID HALLYDAY,J'AI QUELQUE CHOSE À VOUS DIRE,no id
2019,2,16,ORELSAN,LA FÊTE EST FINIE,no id
2019,2,17,MAES,PURE,no id
2019,2,18,QUEEN,BOHEMIAN RHAPSODY,no id
2019,2,19,ZAZ,EFFET MIROIR,no id
2019,2,20,AMIR,ADDICTIONS,no id
2019,2,21,IMAGINE DRAGONS,ORIGINS,no id
2019,2,22,ROHFF,SURNATUREL,no id
2019,2,23,BIGFLO & OLI,LA VRAIE VIE,no id
2019,2,24,VEGEDREAM,MARCHAND DE SABLE,no id
2019,2,25,CAMILLE ET JULIE BERTHOLLET,ENTRE 2,no id
2019,2,26,INDOCHINE,13,no id
2019,2,27,SOOLKING,FRUIT DU DÉMON,no id
2019,2,28,DAMSO,LITHOPÉDION,no id
2019,2,29,JAIN,SOULDIER,no id
2019,2,30,ALAIN BASHUNG,EN AMONT,no id
2019,2,31,EDDY DE PRETTO,CURE,no id
2019,2,32,JOHNNY HALLYDAY,L'ALBUM DE SA VIE 100 TITRES,no id
2019,2,33,KIDS UNITED NOUVELLE GENERATION,AU BOUT DE NOS REVES,no id
2019,2,34,VÉRONIQUE SANSON,DUOS VOLATILS,no id
2019,2,35,MUSE,SIMULATION THEORY,no id
2019,2,36,MYLÈNE FARMER,DÉSOBÉISSANCE,no id
2019,2,37,HOSHI,IL SUFFIT D'Y CROIRE,no id
2019,2,38,DAVID GUETTA,7,no id
2019,2,39,JENIFER,NOUVELLE PAGE,no id
2019,2,40,MICHEL POLNAREFF,ENFIN !,no id
2019,2,41,KOBA LAD,VII,no id
2019,2,42,93 EMPIRE,93 EMPIRE,no id
2019,2,43,RK,INSOLENT,no id
2019,2,44,SCH,JVLIVS,no id
2019,2,45,THERAPIE TAXI,HIT SALE,no id
2019,2,46,LOUANE,LOUANE,no id
2019,2,47,KALASH CRIMINEL,LA FOSSE AUX LIONS,no id
2019,2,48,COLDPLAY,LIVE IN BUENOS AIRES,no id
2019,2,49,PLK,POLAK,no id
2019,2,50,MHD,19,no id
2019,2,51,NINHO,M.I.L.S. 2.0,no id
2019,2,52,COLUMBINE,ADIEU BIENTÔT,no id
2019,2,53,BOOBA,TRÔNE,no id
2019,2,54,XXXTENTACION,?,no id
2019,2,55,SLIMANE,SOLUNE,no id
2019,2,56,LOMEPAL,FLIP,no id
2019,2,57,JOHNNY HALLYDAY,LE CONCERT DE SA VIE,no id
2019,2,58,ED SHEERAN,÷,no id
2019,2,59,NOLWENN LEROY,FOLK,no id
2019,2,60,CHRISTINE AND THE QUEENS,CHRIS,no id
2019,2,61,CALOGERO,LIBERTÉ CHÉRIE,no id
2019,2,62,VITAA,"JUST ME, MYSELF & MOI-MEME",no id
2019,2,63,DAMSO,IPSÉITÉ,no id
2019,2,64,VANESSA PARADIS,LES SOURCES,no id
2019,2,65,PNL,DANS LA LEGENDE,5GFHFEASZeJF0gyWuDDjGE
2019,2,66,VIANNEY,LE CONCERT,no id
2019,2,67,RENAUD CAPUCON,CINEMA,no id
2019,2,68,NISKA,COMMANDO,no id
2019,2,69,ZAZIE,ESSENCIEL,no id
2019,2,70,DRAKE,SCORPION,no id
2019,2,71,HORNET LA FRAPPE,DANS LES YEUX,no id
2019,2,72,MICHEL SARDOU,LA DERNIÈRE DANSE,no id
2019,2,73,NINHO,COMME PREVU,no id
2019,2,74,6IX9INE,DUMMY BOY,no id
2019,2,75,MOHA LA SQUALE,BENDERO,no id
2019,2,76,PATRICK FIORI,PROMESSE,no id
2019,2,77,GRINGE,ENFANT LUNE,no id
2019,2,78,ROMÉO ELVIS,MORALE 2,no id
2019,2,79,SAEZ,#HUMANITÉ,no id
2019,2,80,RAG'N'BONE MAN,HUMAN (DELUXE),1rMmiDKa8V5H9yYTPAbLng
2019,2,81,VINCENT NICLO,TANGO,no id
2019,2,82,GLK,UN JOUR OU L'AUTRE,no id
2019,2,83,RIM'K,MUTANT,no id
2019,2,84,21 SAVAGE,I AM > I WAS,no id
2019,2,85,SYLVIE VARTAN,AVEC TOI...,no id
2019,2,86,IMAGINE DRAGONS,EVOLVE,no id
2019,2,87,LP,HEART TO MOUTH,no id
2019,2,88,JULIETTE ARMANET,PETITE AMIE,no id
2019,2,89,CLARA LUCIANI,SAINTE VICTOIRE,no id
2019,2,90,PASCAL OBISPO,OBISPO,no id
2019,2,91,ARIANA GRANDE,SWEETENER,no id
2019,2,92,VALD,XEU,no id
2019,2,93,JÉRÉMY FRÉROT,MATRIOCHKA,no id
2019,2,94,KIDS UNITED,FOREVER UNITED,no id
2019,2,95,DOSSEH,VIDALO$$A,no id
2019,2,96,KALLY'S MASHUP CAST,KALLY'S MASHUP: LA MÚSICA (BANDA SONORA ORIGINAL DE LA SERIE DE TV),no id
2019,2,97,BRUCE SPRINGSTEEN,SPRINGSTEEN ON BROADWAY,no id
2019,2,98,JOSMAN,J.O.$,no id
2019,2,99,MARWA LOUD,LOUD,no id
2019,2,100,DJADJA & DINAZ,LE REVERS DE LA MÉDAILLE,no id
2019,2,101,DUA LIPA,DUA LIPA,no id
2019,2,102,BOULEVARD DES AIRS,JE ME DIS QUE TOI AUSSI,no id
2019,2,103,EASY COUTIEL,MYKONOS 19,no id
2019,2,104,P!NK,BEAUTIFUL TRAUMA,no id
2019,2,105,MARK KNOPFLER,DOWN THE ROAD WHEREVER,no id
2019,2,106,LORENZO,RIEN À BRANLER,no id
2019,2,107,JUL,INSPI D'AILLEURS,no id
2019,2,108,TRAVIS SCOTT,ASTROWORLD,no id
2019,2,109,EMINEM,KAMIKAZE,no id
2019,2,110,MULTI INTERPRÈTES,TAXI 5,no id
2019,2,111,KERY JAMES,J'RAP ENCORE,no id
2019,2,112,EDDY MITCHELL,LA MÊME TRIBU,no id
2019,2,113,POST MALONE,BEERBONGS & BENTLEYS,no id
2019,2,114,MULTI INTERPRÈTES,LES 100 PLUS BELLES CHANSONS DISNEY,no id
2019,2,115,LACRIM,R.I.P.R.O 3,no id
2019,2,116,ALPHA WANN,UNE MAIN LAVE L'AUTRE,no id
2019,2,117,ALDEBERT,10 ANS D'ENFANTILLAGES !,no id
2019,2,118,LES ENFANTS DE LA TERRE,LES ENFANTS DE LA TERRE CHANTENT YANNICK NOAH,no id
2019,2,119,MAROON 5,RED PILL BLUES,no id
2019,2,120,TIMAL,TROP CHAUD,no id
2019,2,121,NAPS,À L'INSTINCT,no id
2019,2,122,MULTI INTERPRÈTES,ON A TOUS QUELQUE CHOSE DE JOHNNY,no id
2019,2,123,GEORGIO,XX5,no id
2019,2,124,HAYCE LEMSI,LA HAUTE,no id
2019,2,125,INSUS (LES),LES INSUS LIVE / DIGISLEEVE 3CD,no id
2019,2,126,AYA NAKAMURA,JOURNAL INTIME,no id
2019,2,127,JOHNNY HALLYDAY,STADE DE FRANCE 98 - XXÈME ANNIVERSAIRE,no id
2019,2,128,CHRISTINE AND THE QUEENS,CHALEUR HUMAINE,2MRP1IVOoDz3IYpmmCgP08
2019,2,129,LENNY KRAVITZ,RAISE VIBRATION,no id
2019,2,130,KYGO,KIDS IN LOVE,no id
2019,2,131,ZAYN,ICARUS FALLS,no id
2019,2,132,GEORGE EZRA,STAYING AT TAMARA'S,no id
2019,2,133,XXXTENTACION,SKINS,no id
2019,2,134,MAURANE,BREL,no id
2019,2,135,SHAWN MENDES,SHAWN MENDES,0CIIqit3Id66HEi9djeWUw
2019,2,136,KOFS,V,no id
2019,2,137,XXXTENTACION,17,no id
2019,2,138,LARTISTE,GRANDESTINO,no id
2019,2,139,LACRIM,FORCE & HONNEUR,no id
2019,2,140,MICHAEL BUBLE,(LOVE) (DELUXE VERSION),no id
2019,2,141,DINOS,IMANY,no id
2019,2,142,VALD,AGARTHA,no id
2019,2,143,THE BLAZE,DANCEHALL,no id
2019,2,144,GAETAN ROUSSEL,TRAFIC,no id
2019,2,145,GRAND CORPS MALADE,PLAN B,no id
2019,2,146,MULTI INTERPRÈTES,LA LA LAND,no id
2019,2,147,VALD,NQNT33,no id
2019,2,148,YOUSSOUPHA,POLAROID EXPERIENCE,no id
2019,2,149,DAVID BOWIE,GLASTONBURY 2000,no id
2019,2,150,NAPS,POCHON BLEU,0P2QpWtvnol7Fk1Xi16zyO
2019,2,151,TWENTY ONE PILOTS,TRENCH,no id
2019,2,152,JORJA SMITH,LOST & FOUND,no id
2019,2,153,S.PRI NOIR,MASQUE BLANC,no id
2019,2,154,BRIGITTE,NUES,no id
2019,2,155,LOUIS BERTIGNAC,ORIGINES,no id
2019,2,156,SOFIANE,AFFRANCHIS,no id
2019,2,157,KODAK BLACK,DYING TO LIVE,no id
2019,2,158,CARDI B,INVASION OF PRIVACY,no id
2019,2,159,MELODY GARDOT,LIVE IN EUROPE,no id
2019,2,160,LIL PEEP,"COME OVER WHEN YOU'RE SOBER, PT. 2",no id
2019,2,161,NICKI MINAJ,QUEEN,no id
2019,2,162,KEBLACK,APPARTEMENT 105,no id
2019,2,163,ANNE-MARIE,SPEAK YOUR MIND,no id
2019,2,164,MEEK MILL,CHAMPIONSHIPS,no id
2019,2,165,EROS RAMAZZOTTI,VITA CE N'È,no id
2019,2,166,KAARIS,DOZO,no id
2019,2,167,PANIC AT THE DISCO,PRAY FOR THE WICKED,no id
2019,2,168,CECILIA BARTOLI,ANTONIO VIVALDI,no id
2019,2,169,JONAS BLUE,BLUE,no id
2019,2,170,NAZA,C'EST LA LOI,no id
2019,2,171,MAES,RÉELLE VIE 2.0,no id
2019,2,172,MICHEL SARDOU,LE CHOIX DU FOU,no id
2019,2,173,CABALLERO & JEANJASS,DOUBLE HÉLICE 3,no id
2019,2,174,MIREILLE MATHIEU,MES CLASSIQUES,no id
2019,2,175,L'ALGERINO,INTERNATIONAL,no id
2019,2,176,"ROBERTO ALAGNA, ALEKSANDRA KURZAK",PUCCINI IN LOVE,no id
2019,2,177,JEAN-MICHEL JARRE,EQUINOXE INFINITY,no id
2019,2,178,SADEK,JOHNNY DE JANEIRO,no id
2019,2,179,PETIT BISCUIT,PRESENCE,no id
2019,2,180,AGUSTÍN GALIANA,AGUSTÍN GALIANA,no id
2019,2,181,MAC TYER,C'EST LA STREET MON POTE,no id
2019,2,182,CAMILLE BERTHOLLET,#3,no id
2019,2,183,ELSA ESNOULT,3,no id
2019,2,184,DIVERS,THE GREATEST SHOWMAN,no id
2019,2,185,BTS,LOVE YOURSELF: ANSWER,no id
2019,2,186,A BOOGIE WIT DA HOODIE,HOODIE SZN,no id
2019,2,187,GRETA VAN FLEET,ANTHEM OF THE PEACEFUL ARMY,no id
2019,2,188,JUL,JE NE ME VOIS PAS BRILLER,no id
2019,2,189,NATASHA ST-PIER,AIMER C'EST TOUT DONNER - THÉRÈSE DE LISIEUX,no id
2019,2,190,RITA ORA,PHOENIX,no id
2019,2,191,BENNY BLANCO,FRIENDS KEEP SECRETS,no id
2019,2,192,MARC LAVOINE,JE REVIENS À TOI,no id
2019,2,193,CAMILA CABELLO,CAMILA,no id
2019,2,194,FEU! CHATTERTON,L'OISELEUR,no id
2019,2,195,"JUL ""LA TÊTE DANS LES NUAGES""","JUL ""LA TÊTE DANS LES NUAGES""",no id
2019,2,196,6IX9INE,DAY69: GRADUATION DAY,no id
2019,2,197,SOPRANO,COFFRET 2CD,no id
2019,2,198,HER,HER,no id
2019,2,199,KHALID,SUNCITY,no id
2019,2,200,MULTI INTERPRÈTES,GUARDIANS OF THE GALAXY VOL. 2: AWESOME MIX VOL. 2,no id
2019,3,1,LOMEPAL,JEANNINE,no id
2019,3,2,ANGÈLE,BROL,no id
2019,3,3,JUL,LA ZONE  EN PERSONNE,no id
2019,3,4,JOHNNY HALLYDAY,MON PAYS C'EST L'AMOUR,no id
2019,3,5,AYA NAKAMURA,NAKAMURA,no id
2019,3,6,TROIS CAFES GOURMANDS,UN AIR DE RIEN,no id
2019,3,7,SOPRANO,PHOENIX,no id
2019,3,8,LADY GAGA,A STAR IS BORN SOUNDTRACK,no id
2019,3,9,DADJU,GENTLEMAN 2.0,no id
2019,3,10,KENDJI GIRAC,AMIGO,no id
2019,3,11,BIGFLO & OLI,LA VIE DE RÊVE,no id
2019,3,12,MAÎTRE GIMS,CEINTURE NOIRE,no id
2019,3,13,CLAUDIO CAPÉO,TANT QUE RIEN NE M'ARRÊTE,no id
2019,3,14,PATRICK BRUEL,CE SOIR ON SORT...,no id
2019,3,15,ORELSAN,LA FÊTE EST FINIE,no id
2019,3,16,MAES,PURE,no id
2019,3,17,DAVID HALLYDAY,J'AI QUELQUE CHOSE À VOUS DIRE,no id
2019,3,18,QUEEN,BOHEMIAN RHAPSODY,no id
2019,3,19,IMAGINE DRAGONS,ORIGINS,no id
2019,3,20,ZAZ,EFFET MIROIR,no id
2019,3,21,VEGEDREAM,MARCHAND DE SABLE,no id
2019,3,22,AMIR,ADDICTIONS,no id
2019,3,23,ROHFF,SURNATUREL,no id
2019,3,24,DAMSO,LITHOPÉDION,no id
2019,3,25,EDDY DE PRETTO,CURE,no id
2019,3,26,SOOLKING,FRUIT DU DÉMON,no id
2019,3,27,BIGFLO & OLI,LA VRAIE VIE,no id
2019,3,28,JAIN,SOULDIER,no id
2019,3,29,ALAIN BASHUNG,EN AMONT,no id
2019,3,30,RK,INSOLENT,no id
2019,3,31,CAMILLE ET JULIE BERTHOLLET,ENTRE 2,no id
2019,3,32,F430,THANK YOU GOD,no id
2019,3,33,INDOCHINE,13,no id
2019,3,34,DAVID GUETTA,7,no id
2019,3,35,HOSHI,IL SUFFIT D'Y CROIRE,no id
2019,3,36,THERAPIE TAXI,HIT SALE,no id
2019,3,37,93 EMPIRE,93 EMPIRE,no id
2019,3,38,KOBA LAD,VII,no id
2019,3,39,JOHNNY HALLYDAY,L'ALBUM DE SA VIE 100 TITRES,no id
2019,3,40,VÉRONIQUE SANSON,DUOS VOLATILS,no id
2019,3,41,SCH,JVLIVS,no id
