année,rang,artiste,titre,id_spotify
2010,36,RIHANNA,RUSSIAN ROULETTE,no id
2010,37,KYLIE MINOGUE,ALL THE LOVERS,no id
2010,38,MIKA,RAIN,no id
2010,39,GAETAN ROUSSEL,HELP MYSELF (NOUS NE FAISONS QUE PASSER),no id
2010,40,TAIO CRUZ,DYNAMITE,no id
2010,41,THE BLACK EYED PEAS,ROCK THAT BODY,no id
2010,42,JOHNNY HALLYDAY,ET MAINTENANT,no id
2010,43,UN GESTE POUR HAITI CHERIE,1 GESTE POUR HAITI CHERIE,no id
2010,44,JENA LEE,DU STYLE,no id
2010,45,JUSTIN BIEBER,ONE TIME,no id
2010,46,INNA,DEJA VU,no id
2010,47,SHAKIRA,LOCA,no id
2010,48,COLLECTIF METISSE,COLLECTIF METISSE,no id
2010,49,MILEY CYRUS,PARTY IN THE USA,no id
2010,50,ESPOIR POUR HAÏTI,DESOLE,no id
2010,51,BB BRUNES,LALALOVE YOU,no id
2010,52,JAY Z,EMPIRE STATE OF MIND,no id
2010,53,KLAAS MEETS HADDAWAY,WHAT IS LOVE 2K9,no id
2010,54,TOM FRAGER,GIVE ME THAT LOVE,no id
2010,55,RIHANNA,RUDE BOY,no id
2010,56,GERALDINE NAKACHE & LEILA BEKHTI,CHANSON SUR UNE DROLE DE VIE,no id
2010,57,USHER,DJ GOT US FALLIN IN LOVE,no id
2010,58,IYAZ,REPLAY,no id
2010,59,DUCK SAUCE,BARBRA STREISAND,no id
2010,60,EDALAM,FOLLOW DE LEADER,no id
2010,61,LADY GAGA,PAPARAZZI,no id
2010,62,MULTI-INTERPRETES,MOZART OPERA ROCK/LE BIEN QUI FAIT MAL,no id
2010,63,REMADY P&R,NO SUPERSTAR,no id
2010,64,KENZA FARAH,LA OU TU VAS,no id
2010,65,MR KINGSIZE FEAT DR YUGO,LE PAPAPA STYLE,no id
2010,66,KLAAS,OUR OWN WAY,no id
2010,67,MULTI INTERPRETES,GRAND GALOP - HELLO WORLD,no id
2010,68,JASON DERULO,WHATCHA SAY,no id
2010,69,DIVERS,HYMNE FRANCE/SINGLE+DRAPEAU,no id
2010,70,CHERYL COLE,FIGHT FOR THIS LOVE,no id
2010,71,REMADY,GIVE ME A SIGN,no id
2010,72,TIMBALAND,MORNING AFTER DARK,no id
2010,73,PZK,COMME CA,no id
2010,74,MARTIN SOLVEIG,HELLO,no id
2010,75,OWL CITY,FIREFLIES,no id
2010,76,LAURENT WOLF,SURVIVE,no id
2010,77,HELMUT FRITZ,CA GERE,no id
2010,78,SARAH RIANI,INTOUCHABLE,no id
2010,79,CASCADA,FEVER,no id
2010,80,ANTOINE CLAMARAN FEAT. SORAYA,LIVE YOUR DREAMS,no id
2010,81,JAY SEAN,DOWN,no id
2010,82,DIVERS,HYMNE PORTUGAL/SINGLE+DRAPEAU,no id
2010,83,BEBE LILLY,BIG BISOU,no id
2010,84,PH ELECTRO,SAN FRANSISCO,no id
2010,85,VV BROWN,SHARK IN THE WATER,no id
2010,86,MILEY CYRUS,CANT BE TAMED,no id
2010,87,JUNIOR CALDERA,CANT FIGHT THIS FEELING,no id
2010,88,JEAN-ROCH,MY LOVE IS OVER,no id
2010,89,BEBE LILLY,"1, 2, 3",no id
2010,90,OCEAN DRIVE,BECAUSE (CONNECTE TOI),no id
2010,91,BEBE LILLY,DUR DUR D ETRE UN BEBE,no id
2010,92,EMMANUEL MOIRE,SANS DIRE UN MOT,no id
2010,93,CASCADA,PYROMANIA,no id
2010,94,GULLIA,DE LEAU,no id
2010,95,DIVERS,HYMNE ALGERIE/SINGLE+DRAPEAU,no id
2010,96,TRAIN,"HEY, SOUL SISTER",no id
2010,97,EXAMPLE,WONT GO QUIETLY,no id
2010,98,KIDTONIK,TRAVERSER LA NUIT,no id
2010,99,TINO ROSSI,"PETIT PAPA NOEL - MINUIT, CHRETIENS",no id
2010,100,CLARA CHOCOLAT,LA DANSE DE CLARA,no id
2011,1,ISRAEL KAMAKAWIWOOLE,OVER THE RAINBOW,no id
2011,2,M. POKORA,A NOS ACTES MANQUÉS,no id
2011,3,MOUSSIER TOMBOLA,LOGOBITOMBO,no id
2011,4,MYLENE FARMER,LONELY LISA,no id
2011,5,COLONEL REYEL,CELUI,no id
2011,6,MAGIC SYSTEM,CHÉRIE COCO,no id
2011,7,COLLECTIF METISSE,LAISSE TOMBER TES PROBLEMES,no id
2011,8,SHAKIRA,LOCA,no id
2011,9,INNA,SUN IS UP,no id
2011,10,PITBULL FEATURING MARC ANTHONY,RAIN OVER ME,no id
2011,11,MYLENE FARMER,BLEU NOIR,no id
2011,12,LUCENZO,DANZA KUDURO,no id
2011,13,THE BLACK EYED PEAS,THE TIME (DIRTY BIT),no id
2011,14,MAGIC SYSTEM,AMBIANCE À LAFRICAINE,no id
2011,15,MYLENE FARMER,OUI MAIS... NON,no id
2011,16,DAVID GUETTA,WHOS THAT CHICK,no id
2011,17,PITBULL,GIVE ME EVERYTHING,no id
2011,18,MIKA,ELLE ME DIT,no id
2011,19,SNOOP DOGG,SWEAT (SNOOP DOGG VS. DAVID GUETTA) [REMIX],no id
2011,20,THE BLACK EYED PEAS,JUST CANT GET ENOUGH,no id
2011,21,TAIO CRUZ,HIGHER,no id
2011,22,ALEXANDRA STAN,MR. SAXOBEAT,no id
2011,23,LMFAO,PARTY ROCK ANTHEM,no id
2011,24,GUILLAUME GRAND,TOI ET MOI,no id
2011,25,FICO GARY,LE MEME QUE MOI,no id
2011,26,RENE LA TAUPE,OU LA LA,no id
2011,27,LOGOBI GT FEAT BB MODEL,ELLE DANSE SEXY,no id
2011,28,SHAKIRA,RABIOSA,no id
2011,29,INNA MODJA,FRENCH CANCAN/M STE NITOUCHE,no id
2011,30,DAVID GUETTA,WHERE THEM GIRLS AT (FEAT. NICKI MINAJ & FLO RIDA),no id
2011,31,LADY GAGA,BORN THIS WAY,no id
2011,32,BRITNEY SPEARS,I WANNA GO,no id
2011,33,COLLECTIF METISSE,SEXY LADY,no id
2011,34,KATY PERRY,FIREWORK,no id
2011,35,ELISA TOVATI & TOM DICE,IL NOUS FAUT,no id
2011,36,JESSIE J,PRICE TAG,no id
2011,37,ENRIQUE IGLESIAS,HEARTBEAT,no id
2011,38,DAVID GUETTA,LITTLE BAD GIRL (FEAT.TAIO CRUZ & LUDACRIS),no id
2011,39,DAVID GUETTA,WITHOUT YOU (FEAT.USHER) [REMIXES],no id
2011,40,AMAURY VASSILI,SOGNU,no id
2011,41,MERWAN RIM,VOUS,no id
2011,42,RIHANNA,ONLY GIRL (IN THE WORLD),no id
2011,43,TLF/CORNEILLE,LE MEILLEUR DU MONDE,no id
2011,44,INNA,CLUB ROCKER,no id
2011,45,ENRIQUE IGLESIAS,TONIGHT (IM F***IN YOU) / TONIGHT (IM LOVIN YOU),no id
2011,46,BRITNEY SPEARS,TILL THE WORLD ENDS,no id
2011,47,COLDPLAY,EVERY TEARDROP IS A WATERFALL,no id
2011,48,ANAIS DELVA,"DRACULA/1, 2, 3",no id
2011,49,LOLITA,JOLI GARCON,no id
2011,50,NADIA ALI,RAPTURE,no id
2011,51,RENE LA TAUPE,TU PARLES TROP,no id
2011,52,USHER,MORE (REDONE JIMMY JOKER REMIX),no id
2011,53,INNA,10 MINUTES,no id
2011,54,CORNEILLE,LE JOUR APRES LA FIN DU MONDE,no id
2011,55,MOHOMBI,DIRTY SITUATION,no id
2011,56,MATADOR JESSY,DANSEZ,no id
2011,57,BE WIZU,GENERATION T.E.X.T.O,no id
2011,58,LISA ANGELL,JAI BESOIN DE PARLER,no id
2011,59,RENE LA TAUPE/ALVIN ET LES CHIPMUNKS,ROCK LA VIE,no id
2011,60,LANA DEL REY,VIDEO GAMES,no id
2011,61,DUCK SAUCE,BARBRA STREISAND,no id
2011,62,COLLECTIF METISSE,LETE TOUTE LANNEE,no id
2011,63,LUCENZO,BAILA MORENA,no id
2011,64,BETH DITTO,EP,no id
2011,65,MUTTONHEADS,TRUST YOU AGAIN,no id
2011,66,ADAM LAMBERT,WHATAYA WANT FROM ME,no id
2011,67,TINO ROSSI,"PETIT PAPA NOEL - MINUIT, CHRETIENS",no id
2011,68,BEBE LILLY,BETISES/DOUDOU JE T AIME (LES),no id
2011,69,CRUSH & ALEXANDRA,I NEED YOU MORE,no id
2011,70,INNA,UN MOMENTO,no id
2011,71,BLONDY ALPHA,VUVUZELA,no id
2011,72,MARTIN SOLVEIG,HELLO,no id
2011,73,ESKEMO,OUBLIE-MOI,no id
2011,74,MICKAEL MIRO,LHORLOGE TOURNE,no id
2011,75,MATADOR JESSY,GALERA FEAT.KUDURO,no id
2011,76,BEBE LILLY,PETIT PAPA NOËL,no id
2011,77,GLEE CAST,"GLEE: THE MUSIC, THE POWER OF MADONNA",no id
2011,78,USHER,DJ GOT US FALLIN IN LOVE,no id
2011,79,AYLIN PRANDI,24 000 BACI,no id
2011,80,MIKE POSNER,COOLER THAN ME,no id
2011,81,MOHOMBI,BUMPY RIDE,no id
2011,82,ISIS FIGARO,SALSA LATINE TROPICALE,no id
2011,83,FAR EAST MOVEMENT,LIKE A G6,no id
2011,84,STROMAE,PEACE OR VIOLENCE,no id
2011,85,CHRIS BROWN,BEAUTIFUL PEOPLE,no id
2011,86,DEPECHE MODE,PERSONAL JESUS 2011,no id
2011,87,TIM BERG,SEEK BROMANCE,no id
2011,88,BIG ALI,DISTRESS SENDING OUT AN SOS,no id
2011,89,MORANDI,ANGELS (LOVE IS THE ANSWER - RLS REMIXES),no id
2011,90,BE WIZU,CEST PLUS MARRANT,no id
2011,91,GLEE CAST,"GLEE: THE MUSIC, JOURNEY TO REGIONALS",no id
2011,92,SERGE GAINSBOURG,COMME UN BOOMERANG,no id
2011,93,HELMUT FRITZ,PETIT PAPA NOEL,no id
2011,94,MON VIER,C EST LA CRISE,no id
2011,95,LOGOBI GT,GATER LE KOIN,no id
2011,96,RENE LA TAUPE,MIGNON MIGNON,no id
2011,97,CAROLINE COSTA,QUI JE SUIS,no id
2011,98,JULIAN PERRETTA,WONDER WHY,no id
2011,99,KAT DELUNA,PUSH PUSH,no id
2011,100,REMADY,DO IT ON MY OWN,no id
2012,1,MICHEL TELO,AI SE EU TE PEGO,no id
2012,2,GOTYE,SOMEBODY THAT I USED TO KNOW,no id
2012,3,Carly Rae Jepsen,Call Me Maybe,no id
2012,4,Psy,Gangnam Style,no id
2012,5,ADELE,SKYFALL,no id
2012,6,LYKKE LI,I FOLLOW RIVERS,no id
2012,7,LANA DEL REY,VIDEO GAMES,no id
2012,8,SHAKIRA,JE LAIME A MOURIR,no id
2012,9,SEXION D ASSAUT,AVANT QU ELLE PARTE,no id
2012,10,RIHANNA,DIAMONDS,no id
2012,11,ASAF AVIDAN THE MOJOS,ONE DAY RECKONING SONG,no id
2012,12,BIRDY,SKINNY LOVE,no id
2012,13,TACABRO,TACATA,no id
2012,14,GUSTTAVO LIMA,BALADA,no id
2012,15,ADELE,SOMEONE LIKE YOU,no id
2012,16,C2C,DOWN THE ROAD,no id
2012,17,SEXION D ASSAUT,MA DIRECTION,no id
2012,18,KID CUDI,PURSUIT OF HAPPINESS,no id
2012,19,PITBULL,BACK IN TIME,no id
2012,20,SEXION D ASSAUT,WATI,no id
2012,21,TAL,LE SENS DE LA VIE FEAT L ALGERINO,no id
2012,22,FLO RIDA,WHISTLE,no id
2012,23,RIHANNA,WHERE HAVE YOU BEEN,no id
2012,24,NICKY MINAJ,STARSHIPS,no id
2012,25,IRMA YOUSSOUPHA,I KNOW,no id
2012,26,FUN,WE ARE YOUNG FEAT JANELLE MONA E,no id
2012,27,DAVID GUETTA SIA,TITANIUM,no id
2012,28,LMFAO,SEXY AND I KNOW IT,no id
2012,29,SHAKA PONK,MY NAME IS STAIN,no id
2012,30,KAVINSKY,NIGHTCALL,no id
2012,31,DAVID GUETTA,SHE WOLF,no id
2012,32,COLLECTIF PARIS AFRICA POUR L UNICEF,DES RICOCHETS,no id
2012,33,WILL I AM EVA SIMONS,THIS IS LOVE,no id
2012,34,DJ ANTOINE FEAT THE BEAT SHAKERS,MA CHERIE,no id
2012,35,MATT HOUSTON,POSITIF,no id
2012,36,SHY M,ET ALORS,no id
2012,37,KEEDZ,STAND ON THE WORD,no id
2012,38,ADELE,ROLLING IN THE DEEP,no id
2012,39,JOSE DE RICO HENRY MENDEZ,RAYOS DE SOL,no id
2012,40,M83,MIDNIGHT CITY,no id
2012,41,ALEX FERRARI,BARA BARA BERE BERE,no id
2012,42,PITBULL FEATURING CHRIS BROWN,INTERNATIONAL LOVE,no id
2012,43,MAROON 5,PAYPHONE,no id
2012,44,ADELE,SET FIRE TO THE RAIN,no id
2012,45,JAY Z,NI AS IN PARIS,no id
2012,46,WIZ KHALIFA SNOOP DOGG,YOUNG WILD FREE FEAT BRUNO MARS,no id
2012,47,WILL I AM BRITNEY SPEARS,SCREAM SHOUT,no id
2012,48,Marlon Roudette,New Age,no id
2012,49,KHALED,C EST LA VIE,no id
2012,50,COLDPLAY,PARADISE,no id
2012,51,ORELSAN,LA TERRE EST RONDE,no id
2012,52,OWL CITY,GOOD TIME,no id
2012,53,FOSTER THE PEOPLE,PUMPED UP KICKS,no id
2012,54,BIRDY,PEOPLE HELP THE PEOPLE,no id
2012,55,DAVID GUETTA NICKI MINAJ,TURN ME ON,no id
2012,56,ALICIA KEYS FEATURING NICKI MINAJ,GIRL ON FIRE,no id
2012,57,BB BRUNES,COUPS ET BLESSURES,no id
2012,58,MADONNA,MADONNA - GIVE ME ALL YOUR LUVIN,no id
2012,59,RIHANNA,WE FOUND LOVE,no id
2012,60,DJ MAM S,ZUMBA HE ZUMBA HA,no id
2012,61,JESSIE J,DOMINO,no id
2012,62,BRUNO MARS,LOCKED OUT OF HEAVEN,no id
2012,63,Avicii,Levels,no id
2012,64,EMELI SANDE,NEXT TO ME,no id
2012,65,YOUSSOUPHA,DREAMIN,no id
2012,66,CHRIS BROWN,DON T WAKE ME UP,no id
2012,67,SKIP THE USE,GHOST,no id
2012,68,R I O,PARTY SHAKER,no id
2012,69,EMELI SANDE,READ ALL ABOUT IT PT III,no id
2012,70,FLO RIDA,GOOD FEELING,no id
2012,71,BREAKBOT,BABY I M YOURS,no id
2012,72,ALEX CLARE,TOO CLOSE DISTANCE,no id
2012,73,FLO RIDA,WILD ONES FEAT SIA,no id
2012,74,JENNIFER LOPEZ FEAT PITBULL,DANCE AGAIN,no id
2012,75,TAIO CRUZ FLO RIDA,HANGOVER,no id
2012,76,MAROON 5 FEAT CHRISTINA AGUILERA,MOVES LIKE JAGGER,no id
2012,77,CELINE DION,PARLER A MON PERE,no id
2012,78,Lucenzo,Danza Kuduro,no id
2012,79,LMFAO,Party Rock Anthem,no id
2012,80,SHAKIRA,ADDICTED TO YOU,no id
2012,81,SIMPLE PLAN,SUMMER PARADISE,no id
2012,82,MUSE,MADNESS,no id
2012,83,SELENA GOMEZ THE SCENE,LOVE YOU LIKE A LOVE SONG,no id
2012,84,MOUSSIER TOMBOLA,LOGOBITOMBO,no id
2012,85,VANESSA PARADIS M,LA SEINE,no id
2012,86,MAROON 5,ONE MORE NIGHT,no id
2012,87,FLO RIDA,I CRY,no id
2012,88,GENERATION GOLDMAN (M POKORA ET TAL),ENVOLE MOI,no id
2012,89,RIHANNA COLDPLAY,PRINCESS OF CHINA EP,no id
2012,90,KEEN V,LES MOTS,no id
2012,91,Rod Janois,Ca Ira Mon Amour,no id
2012,92,SEAN PAUL,SHE DOESN T MIND,no id
2012,93,GOSSIP,HEAVY CROSS,no id
2012,94,BOB SINCLAR FEAT PITBULL DRAGONFLY FATMAN SCOOP,ROCK THE BOAT,no id
2012,95,MYLENE FARMER,A L OMBRE,no id
2012,96,BASTO,AGAIN AGAIN,no id
2012,97,LANA DEL REY,BORN TO DIE,no id
2012,98,KATY PERRY,PART OF ME,no id
2012,99,AXEL TONY TUNISIANO,AVEC TOI,no id
2012,100,LMFAO,SORRY FOR PARTY ROCKING,no id
2012,101,MIKA,ELLE ME DIT,no id
2012,102,KELLY CLARKSON,STRONGER,no id
2012,103,WHITNEY HOUSTON TONY BRAXTON,I WILL ALWAYS LOVE YOU,no id
2012,104,FAR EAST MOVEMENT TRIBUTE TEAM,LIVE MY LIFE,no id
2012,105,JAY Z,EMPIRE STATE OF MIND,no id
2012,106,SKRILLEX,BANGARANG EP,no id
2012,107,GLOBAL DEEJAYS,HARDCORE VIBES,no id
2012,108,LIL WAYNE FEAT BRUNO MARS,MIRROR,no id
2012,109,CANARDO,M EN ALLER,no id
2012,110,EARTH WIND FIRE,SEPTEMBER,no id
2012,111,TRAIN,DRIVE BY,no id
2012,112,DAVID GUETTA,WITHOUT YOU (FEAT. USHER),no id
2012,113,CASCADA,SUMMER OF LOVE,no id
2012,114,DRAKE,TAKE CARE,no id
2012,115,YVES V BASTO,CLOUDBREAKER,no id
2012,116,YEAH YEAH YEAHS,HEADS WILL ROLL A TRAK,no id
2012,117,CORNEILLE KRISTINA MARIA,CO PILOT,no id
2012,118,NICKI MINAJ,POUND THE ALARM,no id
2012,119,M POKORA,JUSTE UN INSTANT,no id
2012,120,SHAKIRA FEATURING FRESHLYGROUND,WAKA WAKA (THIS TIME FOR AFRICA) (THE 2010 OFFICIAL FIFA WOR,no id
2012,121,KEEN V,MA VIE AU SOLEIL,no id
2012,122,ONE DIRECTION,WHAT MAKES YOU BEAUTIFUL,no id
2012,123,LES ENFOIRES,ENCORE UN AUTRE HIVER,no id
2012,124,SHY M,ON SE FOUT DE NOUS,no id
2012,125,SEXION D ASSAUT,PROBLEMES D ADULTES,no id
2012,126,USHER,SCREAM,no id
2012,127,Justin Bieber,Boyfriend,no id
2012,128,DRY,MA MELODIE,no id
2012,129,MADONNA,GIRL GONE WILD,no id
2012,130,SEXION D ASSAUT,BALADER,no id
2012,131,Lana Del Rey,Blue Jeans,no id
2012,132,THE WANTED,GLAD YOU CAME,no id
2012,133,KATY PERRY,FIREWORK,no id
2012,134,CALVIN HARRIS,FEEL SO CLOSE,no id
2012,135,ELLIE GOULDING,LIGHTS,no id
2012,136,JENIFER,SUR LE FIL,no id
2012,137,SEAN PAUL,HOLD ON,no id
2012,138,KATY PERRY,WIDE AWAKE,no id
2012,139,LAURENT VOULZY,JEANNE,no id
2012,140,JASON DERULO,BREATHING,no id
2012,141,KENZA FARAH FEAT SOPRANO,COUP DE COEUR,no id
2012,142,CHRIS BROWN,TURN UP THE MUSIC,no id
2012,143,THE BLACK EYED PEAS,I GOTTA FEELING,no id
2012,144,EARTH WIND FIRE,BOOGIE WONDERLAND,no id
2012,145,ED SHEERAN,THE A TEAM,no id
2012,146,BASTO,I RAVE YOU BASTO,no id
2012,147,RIHANNA,TALK THAT TALK,no id
2012,148,LINKIN PARK,BURN IT DOWN,no id
2012,149,FAR EAST MOVEMENT COVER DRIVE,TURN UP THE LOVE,no id
2012,150,NE YO,LET ME LOVE YOU,no id
2012,151,GOSSIP,PERFECT WORLD,no id
2012,152,BIG ALI FEAT WATI B,WATIBIGALI,no id
2012,153,DJ MAM S,FIESTA BUENA,no id
2012,154,NRJ COMPILATIONS,THE ONE THAT GOT AWAY,no id
2012,155,Mylène Farmer,DU TEMPS,no id
2012,156,JEFF BUCKLEY,HALLELUJAH,no id
2012,157,PINK,TRY,no id
2012,158,LAZA MORGAN,ONE BY ONE,no id
2012,159,RIHANNA,YOU DA ONE,no id
2012,160,BOOBA,SCARFACE,no id
2012,161,PINK,BLOW ME,no id
2012,162,KE HA,DIE YOUNG,no id
2012,163,PULCINO PIO,IL PULCINO PIO O PINTINHO PIU,no id
2012,164,TAL,JE PRENDS LE LARGE FEAT MOKOBE,no id
2012,165,DAVID GUETTA CHRIS BROWN LIL WAYNE,I CAN ONLY IMAGINE,no id
2012,166,Lucenzo,Baila Morena,no id
2012,167,WIZ KHALIFA,WORK HARD PLAY HARD,no id
2012,168,ONE DIRECTION,LIVE WHILE WE RE YOUNG,no id
2012,169,SULTAN FEAT ROHFF,4 ETOILES,no id
2012,170,BRUNO MARS,MARRY YOU,no id
2012,171,HAVANA BROWN PITBULL,WE RUN THE NIGHT,no id
2012,172,SHAKA PONK,LET S BANG,no id
2012,173,AMEL BENT,JE RESTE,no id
2012,174,COBRA STARSHIP FEAT SABI,YOU MAKE ME FEEL,no id
2012,175,RIHANNA,MAN DOWN,no id
2012,176,THE BLACK KEYS,LONELY BOY,no id
2012,177,AMEL BENT,DELIT,no id
2012,178,JENIFER,L AMOUR MOI,no id
2012,179,ORNETTE,CRAZY,no id
2012,180,METRONOMY,THE LOOK,no id
2012,181,SEXION D ASSAUT,J RESTE DEBOUT,no id
2012,182,SELAH SUE,THIS WORLD,no id
2012,183,MIKE CANDYS JACK HOLIDAY,CHILDREN,no id
2012,184,SELAH SUE,RAGGAMUFFIN,no id
2012,185,SWEDISH HOUSE MAFIA,GREYHOUND,no id
2012,186,BASTIAN BAKER,HALLELUJAH,no id
2012,187,1789 LES AMANTS DE LA BASTILLE,POUR LA PEINE,no id
2012,188,SCORPIONS,STILL LOVING YOU,no id
2012,189,SEXION D ASSAUT,DESOLE,no id
2012,190,HARDWELL,SPACEMAN,no id
2012,191,RADIOHEAD,CREEP,no id
2012,192,LUDOVICO EINAUDI,FLY,no id
2012,193,ELECTRIC GUEST,THIS HEAD I HOLD,no id
2012,194,ZAZ,EBLOUIE PAR LA NUIT,no id
2012,195,U2,WITH OR WITHOUT YOU,no id
2012,196,M,MOJO,no id
2012,197,BOOBA,CARAMEL,no id
2012,198,EAGLES,HOTEL CALIFORNIA,no id
2012,199,NRJ COMPILATIONS,SOMETHING IN THE WATER,no id
2012,200,ROBBIE WILLIAMS,CANDY,no id
2013,1,DAFT PUNK FEAT. PHARRELL WILLIAMS,GET LUCKY,no id
2013,2,ROBIN THICKE FEAT. T.I. & PHARRELL,BLURRED LINES,no id
2013,3,STROMAE,PAPAOUTAI,no id
2013,4,MACKLEMORE FEAT. WANZ,THRIFT SHOP,no id
2013,5,STROMAE,FORMIDABLE,no id
2013,6,AVICII,WAKE ME UP,no id
2013,7,BRUNO MARS,LOCKED OUT OF HEAVEN,no id
2013,8,MACKLEMORE & RYAN LEWIS FEAT. RAY DALTON,CAN'T HOLD US,no id
2013,9,MAÎTRE GIMS,J'ME TIRE,no id
2013,10,MAÎTRE GIMS,BELLA,no id
2013,11,RIHANNA FEAT. MIKKY EKKO,STAY,no id
2013,12,ADELE,SKYFALL,no id
2013,13,WILL.I.AM FEAT. BRITNEY SPEARS,SCREAM & SHOUT,no id
2013,14,ASAF AVIDAN & THE MOJOS,ONE DAY / RECKONING SONG,no id
2013,15,JAMES ARTHUR,IMPOSSIBLE,no id
2013,16,PSY,GANGNAM STYLE,no id
2013,17,P!NK FEAT. NATE RUESS,JUST GIVE ME A REASON,no id
2013,18,ALEX HEPBURN,UNDER,no id
2013,19,RIHANNA,DIAMONDS,no id
2013,20,"MAJOR LAZER FEAT. BUSY SIGNAL, THE FLEXICAN & FS GREEN",WATCH OUT FOR THIS (BUMAYE),no id
2013,21,MARTIN GARRIX,ANIMALS,no id
2013,22,THE LUMINEERS,HO HEY,no id
2013,23,PASSENGER,LET HER GO,no id
2013,24,BAKERMAT,VANDAAG,no id
2013,25,DAVID GUETTA FEAT. NE-YO & AKON,PLAY HARD,no id
2013,26,BRUNO MARS,TREASURE,no id
2013,27,BRUNO MARS,WHEN I WAS YOUR MAN,no id
2013,28,C2C,HAPPY,no id
2013,29,YOUSSOUPHA FEAT. AYNA,ON SE CONNAIT,no id
2013,30,KATY PERRY,ROAR,no id
2013,31,BIRDY,PEOPLE HELP THE PEOPLE,no id
2013,32,KAVINSKY,ROADGAME,no id
2013,33,VITAA FEAT. MAÎTRE GIMS,GAME OVER,no id
2013,34,EMMANUEL MOIRE,BEAU MALHEUR,no id
2013,35,JOHN NEWMAN,LOVE ME AGAIN,no id
2013,36,BINGO PLAYERS FEAT. FAR EAST MOVEMENT,GET UP (RATTLE),no id
2013,37,EMELI SANDÉ,READ ALL ABOUT IT (PART III),no id
2013,38,MILEY CYRUS,WRECKING BALL,no id
2013,39,NAUGHTY BOY FEAT. SAM SMITH,LA LA LA,no id
2013,40,STROMAE,TOUS LES MÊMES,no id
2013,41,KAVINSKY,NIGHTCALL,no id
2013,42,CALVIN HARRIS,FEEL SO CLOSE,no id
2013,43,TAYLOR SWIFT,I KNEW YOU WERE TROUBLE,no id
2013,44,CALVIN HARRIS FEAT. ELLIE GOULDING,I NEED YOUR LOVE,no id
2013,45,LYKKE LI,I FOLLOW RIVERS,no id
2013,46,DJ ASSAD,LI TOURNER 2013,no id
2013,47,ICONA POP FEAT. CHARLI XCX,I LOVE IT,no id
2013,48,LANA DEL REY,SUMMERTIME SADNESS,no id
2013,49,MAÎTRE GIMS FEAT. DRY,ONE SHOT,no id
2013,50,KEEN' V,LA VIE DU BON CÔTÉ,no id
2013,51,SAULE FEAT. CHARLIE WINSTON,DUSTY MEN,no id
2013,52,WILL.I.AM FEAT. JUSTIN BIEBER,#THATPOWER,no id
2013,53,ZAZ,ON IRA,no id
2013,54,CHRISTOPHE MAÉ,TOMBÉ SOUS LE CHARME,no id
2013,55,JOYCE JONATHAN,ÇA IRA,no id
2013,56,DVBBS & BORGEOUS,TSUNAMI,no id
2013,57,P!NK,TRY,no id
2013,58,JABBERWOCKY,PHOTOMATON,no id
2013,59,BRICE CONRAD,OH LA,no id
2013,60,JASON DERULO FEAT. 2 CHAINZ,TALK DIRTY,no id
2013,61,EMINEM FEAT. RIHANNA,THE MONSTER,no id
2013,62,PHARRELL WILLIAMS,HAPPY,no id
2013,63,ALICIA KEYS,GIRL ON FIRE,no id
2013,64,LORDE,ROYALS,no id
2013,65,BAAUER,HARLEM SHAKE,no id
2013,66,AVICII,HEY BROTHER,no id
2013,67,BIG ALI FEAT. WATI-B,WATIBIGALI,no id
2013,68,LES ENFOIRÉS,ATTENTION AU DÉPART,no id
2013,69,SÉBASTIEN PATRICK,QUAND IL PÈTE IL TROUE SON SLIP,no id
2013,70,TEXAS,THE CONVERSATION,no id
2013,71,CAPITAL CITIES,SAFE AND SOUND,no id
2013,72,ELLIE GOULDING,BURN,no id
2013,73,CARLY RAE JEPSEN,CALL ME MAYBE,no id
2013,74,JUSTIN TIMBERLAKE,MIRRORS,no id
2013,75,SHOWTEK,SLOW DOWN,no id
2013,76,JULIEN DORÉ,PARIS-SEYCHELLES,no id
2013,77,MACKLEMORE & RYAN LEWIS FEAT. MARY LAMBERT,SAME LOVE,no id
2013,78,MIKA,UNDERWATER,no id
2013,79,LADY GAGA,APPLAUSE,no id
2013,80,DRAKE,"HOLD ON, WE'RE GOING HOME",no id
2013,81,ZAHO,TOURNER LA PAGE,no id
2013,82,AVICII VS. NICKY ROMERO,I COULD BE THE ONE,no id
2013,83,EDWARD SHARPE & THE MAGNETIC ZEROS,HOME,no id
2013,84,BIRDY,WINGS,no id
2013,85,CALVIN HARRIS FEAT. FLORENCE WELCH,SWEET NOTHING,no id
2013,86,LA FOUINE FEAT. ZAHO,MA MEILLEURE,no id
2013,87,C2C,DOWN THE ROAD,no id
2013,88,2 CHAINZ,WE OWN IT (FAST & FURIOUS),no id
2013,89,STROMAE,ALORS ON DANSE,no id
2013,90,FLAVEL & NETO FEAT. ANNA TORRES,PEDIDA PERFEITA (TARARATATA),no id
2013,91,PITBULL FEAT. CHRISTINA AGUILERA,FEEL THIS MOMENT,no id
2013,92,BIRDY,SKINNY LOVE,no id
2013,93,SEXION D'ASSAUT,PROBLÈMES D'ADULTES,no id
2013,94,ITALOBROTHERS,THIS IS NIGHTLIFE,no id
2013,95,BRITNEY SPEARS,WORK BITCH,no id
2013,96,IMAGINE DRAGONS,RADIOACTIVE,no id
2013,97,PATRICK SÉBASTIEN,LES SARDINES,no id
