année,semaine,rang,artiste,titre,id_spotify
2018,47,127,Dadju,Reine,no id
2018,47,128,Kofs feat. SCH,Caractère,no id
2018,47,129,Jason Derulo & David Guetta feat. Nicki Minaj & Willy Willia,Goodbye,no id
2018,47,130,Damso,Smog,no id
2018,47,131,Lil Peep & XXXTentacion,Falling Down,no id
2018,47,132,Ninho,Fendi,no id
2018,47,133,David Guetta feat. Anne-Marie,Don't Leave Me Alone,no id
2018,47,134,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,no id
2018,47,135,Shawn Mendes,In My Blood,no id
2018,47,136,Queen,We Will Rock You,no id
2018,47,137,"Benny Blanco, Halsey & Khalid",Eastside,no id
2018,47,138,MHD feat. Dadju,Bébé,no id
2018,47,139,Kygo & Imagine Dragons,Born To Be Yours,no id
2018,47,140,S.Pri Noir feat. Nekfeu,Juste pour voir,no id
2018,47,141,Dadju,Bob Marley,no id
2018,47,142,Doks feat. 4Keus Gang,Polia,no id
2018,47,143,Angèle,Les matins,no id
2018,47,144,Moha La Squale,Luna,no id
2018,47,145,Dosseh,Habitué,no id
2018,47,146,Ed Sheeran,Perfect,no id
2018,47,147,Angèle,Flemme,no id
2018,47,148,Soolking,Amsterdam,no id
2018,47,149,Kendji Girac,Pour oublier,no id
2018,47,150,Drake,In My Feelings,no id
2018,47,151,Angèle,Je veux tes yeux,no id
2018,47,152,Kanye West & Lil Pump,I Love It,no id
2018,47,153,"Cardi B, Bad Bunny & J Balvin",I Like It,no id
2018,47,154,Jérémy Frérot,Revoir,no id
2018,47,155,Aya Nakamura,Dans ma bulle,no id
2018,47,156,Queen & David Bowie,Under Pressure,no id
2018,47,157,4 Keus Gang feat. Ninho,Midi dans le ghetto,no id
2018,47,158,"Sofiane feat. Vald, Mac Tyer, Soolking, Kalash Criminel, Sad",Woah,no id
2018,47,159,Columbine,Cache-Cache,no id
2018,47,160,Orelsan feat. Ibeyi,Notes pour trop tard,no id
2018,47,161,Kris Kross Amsterdam x The Boy Next Door feat. Conor Maynard,Whenever,no id
2018,47,162,Halsey,Without Me,no id
2018,47,163,Billie Eilish,When The Party's Over,no id
2018,47,164,Silk City & Dua Lipa feat. Diplo & Mark Ronson,Electricity,no id
2018,47,165,Damso,Ipséité,no id
2018,47,166,Angèle,Flou,no id
2018,47,167,Queen,I Want To Break Free (With Commentary),no id
2018,47,168,Loud Luxury feat. brando,Body,no id
2018,47,169,Lomepal,Yeux disent,no id
2018,47,170,"Nio Garcia, Darell & Casper Magico",Te Boté,no id
2018,47,171,Orelsan feat. Maître Gims,Christophe,no id
2018,47,172,Queen,Somebody To Love,no id
2018,47,173,Soolking,Tata,no id
2018,47,174,Orelsan,Quand est-ce que ça s'arrête,no id
2018,47,175,Marwa Loud,Bad Boy,no id
2018,47,176,Ninho,M.I.L.S 2.0,no id
2018,47,177,Nicky Jam & J. Balvin,X,no id
2018,47,178,Tom Walker,Leave A Light On,no id
2018,47,179,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,no id
2018,47,180,Queen,We Are The Champions,no id
2018,47,181,KeBlack,Complètemment sonné,no id
2018,47,182,Zola,Ouais ouais,no id
2018,47,183,Queen,Radio Ga Ga,no id
2018,47,184,Angèle,Victime des réseaux,no id
2018,47,185,Zedd feat. Elley Duhé,Happy Now,no id
2018,47,186,David Guetta & Sia,Flames,no id
2018,47,187,Orelsan,Bonne meuf,no id
2018,47,188,Still Fresh feat. Mr Eazi,Miss You,no id
2018,47,189,PLK feat. SCH,Hier,no id
2018,47,190,Vitaa feat. Claudio Capéo,Un peu de rêve,no id
2018,47,191,Therapie TAXI,Chula,no id
2018,47,192,Maes,Avenue Montaigne,no id
2018,47,193,Camila Cabello feat. Young Thug,Havana,no id
2018,47,194,Queen,The Show Must Go On,no id
2018,47,195,Hornet La Frappe,Taga,no id
2018,47,196,Imagine Dragons,Bad Liar,no id
2018,47,197,Ninho,Un Poco,no id
2018,47,198,Naza feat. KeBlack,On t'a dit,no id
2018,47,199,Dadju feat. Maître Gims,Par amour,no id
2018,47,200,Zazie,Speed,no id
2018,48,1,Orelsan feat. Damso,Rêves bizarres,no id
2018,48,2,Dadju,Jaloux,no id
2018,48,3,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,no id
2018,48,4,Angèle feat. Roméo Elvis,Tout oublier,no id
2018,48,5,Aya Nakamura,Copines,no id
2018,48,6,Lady Gaga & Bradley Cooper,Shallow,no id
2018,48,7,Maes feat. Booba,Madrina,no id
2018,48,8,Aya Nakamura,La dot,no id
2018,48,9,Aya Nakamura feat. Niska,Sucette,no id
2018,48,10,Aya Nakamura,Oula,no id
2018,48,11,Trois Cafés Gourmands,À nos souvenirs,no id
2018,48,12,Vitaa feat. Slimane,Je te le donne,no id
2018,48,13,Vegedream,Ramenez la coupe à la maison,no id
2018,48,14,Dynoro & Gigi D'Agostino,In My Mind,no id
2018,48,15,Aya Nakamura,Djadja,no id
2018,48,16,Kalash Criminel,Sombre,no id
2018,48,17,MHD feat. Wizkid,Bella,no id
2018,48,18,Soolking,Dalida,no id
2018,48,19,Rim'K feat. Ninho,Air Max,no id
2018,48,20,Calvin Harris & Sam Smith,Promises,no id
2018,48,21,Queen,Bohemian Rhapsody,no id
2018,48,22,Angèle,Ta reine,no id
2018,48,23,Imen Es,Attentat,no id
2018,48,24,Suprême NTM & Sofiane,Sur le drapeau,no id
2018,48,25,Ariana Grande,"thank u, next",no id
2018,48,26,Kalash Criminel,La Sacem de Florent Pagny,no id
2018,48,27,Kalash Criminel,Ahou,no id
2018,48,28,SCH,Le code,no id
2018,48,29,"LSD feat. Sia, Diplo & Labrinth",Thunderclouds,no id
2018,48,30,Aya Nakamura,Pookie,no id
2018,48,31,The Prince Karma,Later Bitches,no id
2018,48,32,Booba,BB,no id
2018,48,33,Maroon 5 feat. Cardi B,Girls Like You,no id
2018,48,34,Bigflo & Oli x Petit Biscuit,Demain,no id
2018,48,35,Bad Bunny feat. Drake,MIA,no id
2018,48,36,Bramsito feat. Booba,Sale mood,no id
2018,48,37,Angèle,Balance ton quoi,no id
2018,48,38,RK,Bae,no id
2018,48,39,"David Guetta, Bebe Rexha & J Balvin",Say My Name,no id
2018,48,40,XXXTentacion,Moonlight,no id
2018,48,41,Marshmello & Bastille,Happier,no id
2018,48,42,George Ezra,Shotgun,no id
2018,48,43,Lomepal feat. Roméo Elvis,1000°C,no id
2018,48,44,Kalash Criminel,Encore,no id
2018,48,45,Imagine Dragons,Natural,no id
2018,48,46,Soolking,Guerilla,no id
2018,48,47,Kalash Criminel feat. Gradur,47 AK,no id
2018,48,48,Jul,La zone en personne,no id
2018,48,49,Aya Nakamura,Pompom,no id
2018,48,50,Amir,Longtemps,no id
2018,48,51,Angèle,La Thune,no id
2018,48,52,Jain,Alright,no id
2018,48,53,KPoint feat. Ninho,Ma 6t a craqué,no id
2018,48,54,Angèle,Jalousie,no id
2018,48,55,SCH feat. Ninho,Prêt à partir,no id
2018,48,56,Kalash Criminel,Dans la fosse,no id
2018,48,57,Maître Gims & Vianney,La même,no id
2018,48,58,Hornet La Frappe feat. Lacrim,Rolls,no id
2018,48,59,"Naestro feat. Maître Gims, Vitaa, Dadju & Slimane",Bella ciao,no id
2018,48,60,Aya Nakamura,Ça fait mal,no id
2018,48,61,Therapie TAXI feat. Roméo Elvis,Hit Sale,no id
2018,48,62,Columbine,Adieu bientôt,no id
2018,48,63,PLK,Monégasque,no id
2018,48,64,Maes,Billets verts,no id
2018,48,65,Damso,Feu de bois,no id
2018,48,66,Bigflo & Oli feat. Black M & Soprano,C'est que du rap,no id
2018,48,67,Aya Nakamura,Whine Up,no id
2018,48,68,Bigflo & Oli,Nous aussi 2,no id
2018,48,69,Jonas Blue feat. Jack & Jack,Rise,no id
2018,48,70,Orelsan,Adieu les filles,no id
2018,48,71,Ed Sheeran,Shape Of You,7oJa8bPFKVbq4c7NswXHw8
2018,48,72,Kalash Criminel,Aucun lien,no id
2018,48,73,Calvin Harris & Dua Lipa,One Kiss,no id
2018,48,74,Bigflo & Oli,Plus tard,no id
2018,48,75,Ofenbach feat. Benjamin Ingrosso,Paradise,no id
2018,48,76,Queen,Don't Stop Me Now (With Commentary),no id
2018,48,77,Kalash Criminel,Coltan,no id
2018,48,78,XXXTENTACION & Lil Pump feat. Maluma & Swae Lee,Arms Around You,no id
2018,48,79,Dosseh,A chaque jour...,no id
2018,48,80,Orelsan,"La famille, la famille",no id
2018,48,81,Soprano feat. Niska,Zoum,no id
2018,48,82,Koba LaD,Train de vie,no id
2018,48,83,Eva,Mood,no id
2018,48,84,Kalash Criminel,Ca va ma chérie,no id
2018,48,85,Kalash Criminel feat. Soolking,Savage,no id
2018,48,86,Koba LaD,La C,no id
2018,48,87,Soolking,Vroom vroom,no id
2018,48,88,Orelsan,Epilogue (La fête est finie),no id
2018,48,89,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,no id
2018,48,90,Koba laD,Chambre 122,no id
2018,48,91,Dean Lewis,Be Alright,no id
2018,48,92,Maître Gims,Le pire,no id
2018,48,93,Aya Nakamura,Gangster,no id
2018,48,94,Kalash Criminel,A dix,no id
2018,48,95,Dadju feat. Franglish,Django,no id
2018,48,96,Jul,Poussette,no id
2018,48,97,Kalash Criminel,Cougar gang,no id
2018,48,98,Kendji Girac,Tiago,no id
2018,48,99,Kalash Criminel,Plus loin,no id
2018,48,100,Angèle,La Loi de Murphy,no id
2018,48,101,Hornet La Frappe feat. Ninho,Sheitana,no id
2018,48,102,Kodak Black feat. Travis Scott & Offset,ZEZE,no id
2018,48,103,Queen,Another One Bites The Dust,no id
2018,48,104,Dadju,Lionne,no id
2018,48,105,Clean Bandit feat. Demi Lovato,Solo,no id
2018,48,106,Bigflo & Oli,Rentrez chez vous,no id
2018,48,107,Mac Tyer feat. Kaaris & Sofiane,Il se passe quoi,no id
2018,48,108,Soprano,À la vie à l'amour,no id
2018,48,109,Kalash Criminel,On fait la fête,no id
2018,48,110,Niska,W.L.G,no id
2018,48,111,Orelsan,Mes grands-parents,no id
2018,48,112,SCH,Otto,no id
2018,48,113,Aya Nakamura,Faya,no id
2018,48,114,Orelsan feat. YBN Cordae,Tout ce que je sais,no id
2018,48,115,Orelsan,Fantômes,no id
2018,48,116,PNL,91's,no id
2018,48,117,Bigflo & Oli,Bienvenue chez moi,no id
2018,48,118,Lady Gaga,Always Remember Us This Way,no id
2018,48,119,Armin van Buuren,Blah Blah Blah,no id
2018,48,120,Orelsan,Excuses ou mensonges,no id
2018,48,121,Orelsan,Dis-moi,no id
2018,48,122,XXXTentacion,Sad!,no id
2018,48,123,Angèle,Nombreux,no id
2018,48,124,Kalash Criminel feat. Vald,Un jour de plus,no id
2018,48,125,"Gringe feat. Orelsan, Vald & Suikon Blaz AD",Qui dit mieux,no id
2018,48,126,Kalash Criminel,Tête brûlée,no id
2018,48,127,Jason Derulo & David Guetta feat. Nicki Minaj & Willy Willia,Goodbye,no id
2018,48,128,Soolking feat. Jul,Fruit de la zone,no id
2018,48,129,Bigflo & Oli feat. Kacem Wapalek & Naâma,La seule,no id
2018,48,130,Damso,Smog,no id
2018,48,131,Dennis Lloyd,Nevermind,no id
2018,48,132,Lady Gaga & Bradley Cooper,I'll Never Love Again,no id
2018,48,133,Lartiste feat. Caroliina,Mafiosa,no id
2018,48,134,Dadju,Reine,no id
2018,48,135,Orelsan,Discipline,no id
2018,48,136,Bigflo & Oli,Maman,no id
2018,48,137,Lil Peep & XXXTentacion,Falling Down,no id
2018,48,138,Eddy de Pretto,Kid,no id
2018,48,139,Juice WRLD,Lucid Dreams,no id
2018,48,140,Bigflo,Florian,no id
2018,48,141,Moha La Squale,Luna,no id
2018,48,142,Ed Sheeran,Perfect,no id
2018,48,143,Soolking feat. Sofiane & Lacrim,Cosa Nostra,no id
2018,48,144,Hoshi,Ta marinière,no id
2018,48,145,Damso,Amnésie,1RrXkWJPDqx6W8ZsJTXYAb
2018,48,146,Aya Nakamura feat. Davido,Gang,no id
2018,48,147,Kygo & Imagine Dragons,Born To Be Yours,no id
2018,48,148,Bigflo & Oli feat. Tryö,Ferme les yeux,no id
2018,48,149,Vegedream,C'est mon année,no id
2018,48,150,Dosseh,Habitué,no id
2018,48,151,Queen,We Will Rock You,no id
2018,48,152,"Benny Blanco, Halsey & Khalid",Eastside,no id
2018,48,153,Georgio,Miroir,no id
2018,48,154,Dadju,Bob Marley,no id
2018,48,155,Vitaa feat. Claudio Capéo,Un peu de rêve,no id
2018,48,156,Bigflo & Oli,Sur la lune,no id
2018,48,157,Angèle,Les matins,no id
2018,48,158,S.Pri Noir feat. Nekfeu,Juste pour voir,no id
2018,48,159,Halsey,Without Me,no id
2018,48,160,Angèle,Je veux tes yeux,no id
2018,48,161,Kalash Criminel,Homicide volontaire,no id
2018,48,162,Silk City & Dua Lipa feat. Diplo & Mark Ronson,Electricity,no id
2018,48,163,Angèle,Flemme,no id
2018,48,164,Ninho,Fendi,no id
2018,48,165,Doks feat. 4Keus Gang,Polia,no id
2018,48,166,MHD feat. Dadju,Bébé,no id
2018,48,167,XXXTentacion,BAD,no id
2018,48,168,Shawn Mendes,In My Blood,no id
2018,48,169,Damso,Ipséité,no id
2018,48,170,Redbone,Come And Get Your Love,no id
2018,48,171,"Cardi B, Bad Bunny & J Balvin",I Like It,no id
2018,48,172,David Guetta feat. Anne-Marie,Don't Leave Me Alone,no id
2018,48,173,Queen & David Bowie,Under Pressure,no id
2018,48,174,Drake,In My Feelings,no id
2018,48,175,Still Fresh feat. Mr Eazi,Miss You,no id
2018,48,176,Kendji Girac,Pour oublier,no id
2018,48,177,Soolking,Rockstar,no id
2018,48,178,Kalash Criminel feat. Douma,Vrai,no id
2018,48,179,Kanye West & Lil Pump,I Love It,no id
2018,48,180,Camila Cabello feat. Young Thug,Havana,no id
2018,48,181,Zola,Ouais ouais,no id
2018,48,182,Columbine,Cache-Cache,no id
2018,48,183,Orelsan feat. Stromae,La pluie,no id
2018,48,184,Jérémy Frérot,Revoir,no id
2018,48,185,Billie Eilish,When The Party's Over,no id
2018,48,186,Rita Ora,Let You Love Me,no id
2018,48,187,Kris Kross Amsterdam x The Boy Next Door feat. Conor Maynard,Whenever,no id
2018,48,188,Orelsan,San,no id
2018,48,189,Angèle,Flou,no id
2018,48,190,Ava Max,Sweet But Psycho,no id
2018,48,191,Bigflo & Oli,Rendez-vous là-haut,no id
2018,48,192,Lomepal,Yeux disent,no id
2018,48,193,Orelsan,Basique,no id
2018,48,194,"Sofiane feat. Vald, Mac Tyer, Soolking, Kalash Criminel, Sad",Woah,no id
2018,48,195,"Nio Garcia, Darell & Casper Magico",Te Boté,no id
2018,48,196,Queen,I Want To Break Free (With Commentary),no id
2018,48,197,Bigflo & Oli,Il est où ton frère ?,no id
2018,48,198,Zedd feat. Elley Duhé,Happy Now,no id
2018,48,199,DA Uzi,La vraie vie,no id
2018,48,200,Loud Luxury feat. brando,Body,no id
2018,49,1,Maes feat. Booba,Madrina,no id
2018,49,2,Médine feat. Booba,Kyll,no id
2018,49,3,Dadju,Jaloux,no id
2018,49,4,Orelsan feat. Damso,Rêves bizarres,no id
2018,49,5,Angèle feat. Roméo Elvis,Tout oublier,no id
2018,49,6,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,no id
2018,49,7,Lady Gaga & Bradley Cooper,Shallow,no id
2018,49,8,Aya Nakamura,Copines,no id
2018,49,9,Aya Nakamura,La dot,no id
2018,49,10,Maes,Billets verts,no id
2018,49,11,Trois Cafés Gourmands,À nos souvenirs,no id
2018,49,12,Ariana Grande,"thank u, next",no id
2018,49,13,Aya Nakamura feat. Niska,Sucette,no id
2018,49,14,Vegedream,Ramenez la coupe à la maison,no id
2018,49,15,Bramsito feat. Booba,Sale mood,no id
2018,49,16,Maes,Mama,no id
2018,49,17,Aya Nakamura,Oula,no id
2018,49,18,Maes,J'voulais,no id
2018,49,19,Vitaa feat. Slimane,Je te le donne,no id
2018,49,20,Dynoro & Gigi D'Agostino,In My Mind,no id
2018,49,21,MHD feat. Wizkid,Bella,no id
2018,49,22,Calvin Harris & Sam Smith,Promises,no id
2018,49,23,Rim'K feat. Ninho,Air Max,no id
2018,49,24,Aya Nakamura,Djadja,no id
2018,49,25,Maes,LDS,no id
2018,49,26,Angèle,Ta reine,no id
2018,49,27,Bad Bunny feat. Drake,MIA,no id
2018,49,28,"David Guetta, Bebe Rexha & J Balvin",Say My Name,no id
2018,49,29,Queen,Bohemian Rhapsody,no id
2018,49,30,The Prince Karma,Later Bitches,no id
2018,49,31,"LSD feat. Sia, Diplo & Labrinth",Thunderclouds,no id
2018,49,32,Soolking,Dalida,no id
2018,49,33,Maes,Avenue Montaigne,no id
2018,49,34,GLK feat. Ninho,Mauvais,no id
2018,49,35,Suprême NTM & Sofiane,Sur le drapeau,no id
2018,49,36,Imen Es,Attentat,no id
2018,49,37,Maes feat. Zed,Weed,no id
2018,49,38,Shay,Jolie,no id
2018,49,39,Angèle,Balance ton quoi,no id
2018,49,40,Booba,BB,no id
2018,49,41,Maes,Zipette,no id
2018,49,42,Maroon 5 feat. Cardi B,Girls Like You,no id
2018,49,43,SCH,Le code,no id
2018,49,44,Marshmello & Bastille,Happier,no id
2018,49,45,RK,Bae,no id
2018,49,46,XXXTentacion,Moonlight,no id
2018,49,47,Imagine Dragons,Natural,no id
2018,49,48,George Ezra,Shotgun,no id
2018,49,49,Aya Nakamura,Pookie,no id
2018,49,50,Lomepal feat. Roméo Elvis,1000°C,no id
2018,49,51,6ix9ine feat. Tory Lanez,KIKA,no id
2018,49,52,Maes,Fumer,no id
2018,49,53,Maes,Mula,no id
2018,49,54,Maes,Vue,no id
2018,49,55,Amir,Longtemps,no id
2018,49,56,Bigflo & Oli x Petit Biscuit,Demain,no id
2018,49,57,Mariah Carey,All I Want For Christmas Is You,no id
2018,49,58,6ix9ine feat. Lil Baby,TIC TOC,no id
2018,49,59,Jul,Ma che beauté,no id
2018,49,60,Maes,Panamera,no id
2018,49,61,Angèle,La Thune,no id
2018,49,62,Maes,Depardieu,no id
2018,49,63,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,no id
2018,49,64,Jain,Alright,no id
2018,49,65,GLK feat. RK & Koba LaD,Chargé,no id
2018,49,66,Angèle,Jalousie,no id
2018,49,67,KPoint feat. Ninho,Ma 6t a craqué,no id
2018,49,68,Soolking,Guerilla,no id
2018,49,69,Damso,Feu de bois,no id
2018,49,70,PLK,Monégasque,no id
2018,49,71,Therapie TAXI feat. Roméo Elvis,Hit Sale,no id
2018,49,72,6ix9ine feat. Nicki Minaj & Kanye West,MAMA,no id
2018,49,73,Ofenbach feat. Benjamin Ingrosso,Paradise,no id
2018,49,74,Ed Sheeran,Shape Of You,7oJa8bPFKVbq4c7NswXHw8
2018,49,75,Aya Nakamura,Pompom,no id
2018,49,76,Hornet La Frappe feat. Lacrim,Rolls,no id
2018,49,77,Calvin Harris & Dua Lipa,One Kiss,no id
2018,49,78,Maître Gims & Vianney,La même,no id
2018,49,79,Columbine,Adieu bientôt,no id
2018,49,80,Queen,Don't Stop Me Now (With Commentary),no id
2018,49,81,Soprano feat. Niska,Zoum,no id
2018,49,82,Maes,Bâtiment,no id
2018,49,83,Kalash Criminel,Encore,no id
2018,49,84,Kendji Girac,Tiago,no id
2018,49,85,Dosseh,A chaque jour...,no id
2018,49,86,Koba LaD,Train de vie,no id
2018,49,87,Dean Lewis,Be Alright,no id
2018,49,88,SCH feat. Ninho,Prêt à partir,no id
2018,49,89,XXXTENTACION & Lil Pump feat. Maluma & Swae Lee,Arms Around You,no id
2018,49,90,Maes,Particulière,no id
2018,49,91,Jul,La zone en personne,no id
2018,49,92,Jonas Blue feat. Jack & Jack,Rise,no id
2018,49,93,Aya Nakamura,Ça fait mal,no id
2018,49,94,Maes,Outro (Maes / Pure),no id
2018,49,95,Eva,Mood,no id
2018,49,96,Maître Gims,Le pire,no id
2018,49,97,Kalash Criminel,La Sacem de Florent Pagny,no id
2018,49,98,Koba LaD,La C,no id
2018,49,99,Kalash Criminel,Ahou,no id
2018,49,100,Aya Nakamura,Whine Up,no id
2018,49,101,Clean Bandit feat. Demi Lovato,Solo,no id
2018,49,102,Dadju feat. Franglish,Django,no id
2018,49,103,Kodak Black feat. Travis Scott & Offset,ZEZE,no id
2018,49,104,Hornet La Frappe feat. Ninho,Sheitana,no id
2018,49,105,6ix9ine feat. Anuel AA,Bebe,no id
2018,49,106,Redbone,Come And Get Your Love,no id
2018,49,107,Soolking,Vroom vroom,no id
2018,49,108,Dadju,Lionne,no id
2018,49,109,Angèle,La Loi de Murphy,no id
2018,49,110,Queen,Another One Bites The Dust,no id
2018,49,111,Soprano,À la vie à l'amour,no id
2018,49,112,Koba laD,Chambre 122,no id
2018,49,113,Jul,Poussette,no id
2018,49,114,Jason Derulo & David Guetta feat. Nicki Minaj & Willy Willia,Goodbye,no id
2018,49,115,Ava Max,Sweet But Psycho,no id
2018,49,116,Heuss L'enfoiré,L'enfoiré,no id
2018,49,117,Damso,Smog,no id
2018,49,118,Vegedream,C'est mon année,no id
2018,49,119,PNL,91's,no id
2018,49,120,XXXTentacion,Sad!,no id
2018,49,121,Niska,W.L.G,no id
2018,49,122,Lady Gaga,Always Remember Us This Way,no id
2018,49,123,Armin van Buuren,Blah Blah Blah,no id
2018,49,124,Hoshi,Ta marinière,no id
2018,49,125,Mac Tyer feat. Kaaris & Sofiane,Il se passe quoi,no id
2018,49,126,Lartiste feat. Caroliina,Mafiosa,no id
2018,49,127,Halsey,Without Me,no id
2018,49,128,Aya Nakamura,Gangster,no id
2018,49,129,Angèle,Nombreux,no id
2018,49,130,Moha La Squale,Luna,no id
2018,49,131,Dennis Lloyd,Nevermind,no id
2018,49,132,6ix9ine feat. Anuel Aa,MALA,no id
2018,49,133,Vegedream,Ma Go Sure,no id
2018,49,134,Dadju,Reine,no id
2018,49,135,Orelsan,Adieu les filles,no id
2018,49,136,6ix9ine feat. A Boogie Wit da Hoodie,WAKA,no id
2018,49,137,Lil Peep & XXXTentacion,Falling Down,no id
2018,49,138,Eddy de Pretto,Kid,no id
2018,49,139,SCH,Otto,no id
2018,49,140,Shawn Mendes,In My Blood,no id
2018,49,141,Ed Sheeran,Perfect,no id
2018,49,142,"Benny Blanco, Halsey & Khalid",Eastside,no id
2018,49,143,Bigflo & Oli,Plus tard,no id
2018,49,144,"Naestro feat. Maître Gims, Vitaa, Dadju & Slimane",Bella ciao,no id
2018,49,145,Juice WRLD,Lucid Dreams,no id
2018,49,146,Damso,Ipséité,no id
2018,49,147,Orelsan,Basique,no id
2018,49,148,Orelsan,"La famille, la famille",no id
2018,49,149,Dosseh,Habitué,no id
2018,49,150,Lady Gaga & Bradley Cooper,I'll Never Love Again,no id
2018,49,151,Kalash Criminel,Sombre,no id
2018,49,152,Doks feat. 4Keus Gang,Polia,no id
2018,49,153,Aya Nakamura,Faya,no id
2018,49,154,Silk City & Dua Lipa feat. Diplo & Mark Ronson,Electricity,no id
2018,49,155,S.Pri Noir feat. Nekfeu,Juste pour voir,no id
2018,49,156,Dadju,Bob Marley,no id
2018,49,157,MHD feat. Dadju,Bébé,no id
2018,49,158,Angèle,Flou,no id
2018,49,159,Angèle,Je veux tes yeux,no id
2018,49,160,Kris Kross Amsterdam x The Boy Next Door feat. Conor Maynard,Whenever,no id
2018,49,161,Queen & David Bowie,Under Pressure,no id
2018,49,162,"Gringe feat. Orelsan, Vald & Suikon Blaz AD",Qui dit mieux,no id
2018,49,163,Ninho,Fendi,no id
2018,49,164,Orelsan,Epilogue (La fête est finie),no id
2018,49,165,Queen,We Will Rock You,no id
2018,49,166,Kalash Criminel feat. Gradur,47 AK,no id
2018,49,167,Bigflo & Oli,Nous aussi 2,no id
2018,49,168,"Cardi B, Bad Bunny & J Balvin",I Like It,no id
2018,49,169,Angèle,Les matins,no id
2018,49,170,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,no id
2018,49,171,Angèle,Flemme,no id
2018,49,172,Kygo & Imagine Dragons,Born To Be Yours,no id
2018,49,173,Vegedream,On y va,no id
2018,49,174,David Guetta feat. Anne-Marie,Don't Leave Me Alone,no id
2018,49,175,Camila Cabello feat. Young Thug,Havana,no id
2018,49,176,Lomepal,Yeux disent,no id
2018,49,177,Drake,In My Feelings,no id
2018,49,178,Soolking feat. Jul,Fruit de la zone,no id
2018,49,179,Billie Eilish,When The Party's Over,no id
2018,49,180,Kendji Girac,Pour oublier,no id
2018,49,181,Soolking feat. Sofiane & Lacrim,Cosa Nostra,no id
2018,49,182,Travis Scott / Drake,Sicko Mode,no id
2018,49,183,David Guetta & Sia,Flames,no id
2018,49,184,Columbine,Cache-Cache,no id
2018,49,185,Zedd feat. Elley Duhé,Happy Now,no id
2018,49,186,Moha La Squale,Snow,no id
2018,49,187,Zola,Ouais ouais,no id
2018,49,188,Kanye West & Lil Pump,I Love It,no id
2018,49,189,Orelsan feat. YBN Cordae,Tout ce que je sais,no id
2018,49,190,"Nio Garcia, Darell & Casper Magico",Te Boté,no id
2018,49,191,Loud Luxury feat. brando,Body,no id
2018,49,192,Aya Nakamura feat. Davido,Gang,no id
2018,49,193,Rita Ora,Let You Love Me,no id
2018,49,194,Tom Walker,Leave A Light On,no id
2018,49,195,Nicky Jam & J. Balvin,X,no id
2018,49,196,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,no id
2018,49,197,Kalash Criminel,Dans la fosse,no id
2018,49,198,Orelsan feat. Stromae,La pluie,no id
2018,49,199,"Sofiane feat. Vald, Mac Tyer, Soolking, Kalash Criminel, Sad",Woah,no id
2018,49,200,Orelsan,Mes grands-parents,no id
2018,50,1,Lomepal,Trop beau,no id
2018,50,2,Maes feat. Booba,Madrina,no id
2018,50,3,Lomepal feat. Roméo Elvis,1000°C,no id
2018,50,4,Lomepal feat. JeanJass,X-men,no id
2018,50,5,Lomepal feat. Orelsan,La vérité,no id
2018,50,6,Dadju,Jaloux,no id
2018,50,7,Lomepal,Ne me ramène pas,no id
2018,50,8,Lomepal,Mômes,no id
2018,50,9,Angèle feat. Roméo Elvis,Tout oublier,no id
2018,50,10,Orelsan feat. Damso,Rêves bizarres,no id
2018,50,11,JUL,Ma che beauté,no id
2018,50,12,Lomepal,Plus de larmes,no id
2018,50,13,Lady Gaga & Bradley Cooper,Shallow,no id
2018,50,14,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,no id
2018,50,15,Lomepal,Évidemment,no id
2018,50,16,Lomepal,Beau la folie,no id
2018,50,17,Aya Nakamura,Copines,no id
2018,50,18,Lomepal,Le vrai moi,no id
2018,50,19,JUL feat. Ninho,Et je deviens fou,no id
2018,50,20,Bramsito feat. Booba,Sale mood,no id
2018,50,21,Lomepal,Le lendemain de l'orage,no id
2018,50,22,Trois Cafés Gourmands,À nos souvenirs,no id
2018,50,23,Ariana Grande,"thank u, next",no id
2018,50,24,Lomepal,Dave Grohl,no id
2018,50,25,Vegedream,Ramenez la coupe à la maison,no id
2018,50,26,Médine feat. Booba,Kyll,no id
2018,50,27,Aya Nakamura,La dot,no id
2018,50,28,Lomepal,Ma cousin,no id
2018,50,29,Aya Nakamura feat. Niska,Sucette,no id
2018,50,30,Vitaa feat. Slimane,Je te le donne,no id
2018,50,31,Bad Bunny feat. Drake,MIA,no id
2018,50,32,Dynoro & Gigi D'Agostino,In My Mind,no id
2018,50,33,JUL feat. Soolking,Come vai,no id
2018,50,34,Maes,Billets verts,no id
2018,50,35,Lomepal,Skit Roman,no id
2018,50,36,Aya Nakamura,Oula,no id
2018,50,37,Aya Nakamura,Djadja,no id
2018,50,38,Calvin Harris & Sam Smith,Promises,no id
